symbol,market,ok,currentPrice,current_price,last_price,priceTime,priceSource,source,priceSourceType,priceSourceFile,priceSourceDate,kis_quote_success,quote_available,error,updated_at,prevClose,changePct
MSTR,us,true,97.19,97.19,97.19,2026-08-14 06:45:56 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:56 KST,true,true,,2026-08-14 06:46:40 KST,94.83,
MU,us,true,961.9,961.9,961.9,2026-08-14 06:45:56 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:56 KST,true,true,,2026-08-14 06:46:40 KST,911.29,
NBIS,us,true,255.8,255.8,255.8,2026-08-14 06:45:57 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:45:57 KST,true,true,,2026-08-14 06:46:40 KST,259.2,
NET,us,true,330.83,330.83,330.83,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,311.45,6.2225
NOW,us,true,127.25,127.25,127.25,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,124.94,1.8489
NVDA,us,true,225.69,225.69,225.69,2026-08-14 06:46:00 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:00 KST,true,true,,2026-08-14 06:46:40 KST,224.09,
NVO,us,true,46.72,46.72,46.72,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,46.39,0.7114
OKLO,us,true,46.62,46.62,46.62,2026-08-14 06:46:04 KST,KIS 해외 현재가 · NYS,KIS 해외 현재가 · NYS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:04 KST,true,true,,2026-08-14 06:46:40 KST,45.13,
OKTA,us,true,156.0,156.0,156.0,2026-08-14 06:46:05 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:05 KST,true,true,,2026-08-14 06:46:40 KST,147.3,
ON,us,true,81.81,81.81,81.81,2026-08-14 06:46:05 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:05 KST,true,true,,2026-08-14 06:46:40 KST,83.32,
ORCL,us,true,156.22,156.22,156.22,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,153.28,1.9181
PANW,us,true,395.2395,395.2395,395.2395,2026-08-14 06:46:07 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:07 KST,true,true,,2026-08-14 06:46:40 KST,387.01,
PATH,us,true,16.68,16.68,16.68,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,15.26,9.3054
PLTR,us,true,179.01,179.01,179.01,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,171.04,4.6597
QQQ,us,true,732.79,732.79,732.79,2026-08-14 06:46:10 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:10 KST,true,true,,2026-08-14 06:46:40 KST,723.7,
QUBT,us,true,8.914,8.914,8.914,2026-08-14 06:46:11 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:11 KST,true,true,,2026-08-14 06:46:40 KST,8.92,
RDDT,us,true,158.12,158.12,158.12,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,153.45,3.0433
RGTI,us,true,18.62,18.62,18.62,2026-08-14 06:46:13 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:13 KST,true,true,,2026-08-14 06:46:40 KST,18.42,
RIOT,us,true,19.27,19.27,19.27,2026-08-14 06:46:14 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:14 KST,true,true,,2026-08-14 06:46:40 KST,20.32,
RKLB,us,true,80.62,80.62,80.62,2026-08-14 06:46:14 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:14 KST,true,true,,2026-08-14 06:46:40 KST,81.17,
RXRX,us,true,3.3002,3.3002,3.3002,2026-08-14 06:46:15 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:15 KST,true,true,,2026-08-14 06:46:40 KST,3.29,
S,us,true,23.84,23.84,23.84,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,22.3,6.9058
SE,us,true,123.32,123.32,123.32,2026-08-14 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 05:00:00 KST,true,true,,2026-08-14 06:46:40 KST,128.11,-3.739
SHOP,us,true,158.1067,158.1067,158.1067,2026-08-14 06:46:18 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:18 KST,true,true,,2026-08-14 06:46:40 KST,150.41,
SIMO,us,true,251.0,251.0,251.0,2026-08-14 06:46:19 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:19 KST,true,true,,2026-08-14 06:46:40 KST,241.31,
SMCI,us,true,39.22,39.22,39.22,2026-08-14 06:46:20 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-14 06:46:20 KST,true,true,,2026-08-14 06:46:40 KST,37.61,
