symbol,market,ok,currentPrice,current_price,last_price,priceTime,priceSource,source,priceSourceType,priceSourceFile,priceSourceDate,kis_quote_success,quote_available,error,updated_at,prevClose,changePct
SHOP,us,true,149.25,149.25,149.25,2026-08-24 16:07:02 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:02 KST,true,true,,2026-08-24 16:07:24 KST,149.25,
SIMO,us,true,258.36,258.36,258.36,2026-08-24 16:07:03 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:03 KST,true,true,,2026-08-24 16:07:24 KST,258.36,
SMCI,us,true,37.24,37.24,37.24,2026-08-24 16:07:03 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:03 KST,true,true,,2026-08-24 16:07:24 KST,37.24,
SMH,us,true,560.42,560.42,560.42,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,562.65,-0.3963
SMR,us,true,9.4,9.4,9.4,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,9.07,3.6384
SNDK,us,true,1596.08,1596.08,1596.08,2026-08-24 16:07:06 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:06 KST,true,true,,2026-08-24 16:07:24 KST,1596.08,
SNOW,us,true,332.78,332.78,332.78,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,321.29,3.5762
SOUN,us,true,7.32,7.32,7.32,2026-08-24 16:07:08 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:08 KST,true,true,,2026-08-24 16:07:24 KST,7.32,
SOXX,us,true,520.05,520.05,520.05,2026-08-24 16:07:09 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:09 KST,true,true,,2026-08-24 16:07:24 KST,520.05,
SPY,us,true,765.72,765.72,765.72,2026-08-24 16:07:09 KST,KIS 해외 현재가 · AMS,KIS 해외 현재가 · AMS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:09 KST,true,true,,2026-08-24 16:07:24 KST,765.72,
STX,us,true,850.0,850.0,850.0,2026-08-24 16:07:10 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:10 KST,true,true,,2026-08-24 16:07:24 KST,850.0,
TEM,us,true,72.69,72.69,72.69,2026-08-24 16:07:11 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:11 KST,true,true,,2026-08-24 16:07:24 KST,72.69,
TER,us,true,375.74,375.74,375.74,2026-08-24 16:07:11 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:11 KST,true,true,,2026-08-24 16:07:24 KST,375.74,
TLT,us,true,82.05,82.05,82.05,2026-08-24 16:07:12 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:12 KST,true,true,,2026-08-24 16:07:24 KST,82.05,
TMDX,us,true,94.77,94.77,94.77,2026-08-24 16:07:13 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:13 KST,true,true,,2026-08-24 16:07:24 KST,94.77,
TSLA,us,true,362.86,362.86,362.86,2026-08-24 16:07:13 KST,KIS 해외 현재가 · NAS,KIS 해외 현재가 · NAS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:13 KST,true,true,,2026-08-24 16:07:24 KST,362.86,
TSM,us,true,418.95,418.95,418.95,2026-08-24 16:07:14 KST,KIS 해외 현재가 · NYS,KIS 해외 현재가 · NYS,kis_snapshot,reports/kis_current_price_us.csv,2026-08-24 16:07:14 KST,true,true,,2026-08-24 16:07:24 KST,418.95,
VRT,us,true,261.95,261.95,261.95,2026-08-22 05:00:00 KST,Finnhub 현재가,Finnhub 현재가,kis_snapshot,reports/kis_current_price_us.csv,2026-08-22 05:00:00 KST,true,true,,2026-08-24 16:07:24 KST,264.63,-1.0127
