date,open,high,low,close,volume,source
2022-12-15,310.73,311.98,307.73,307.73,95300000,yfinance
2022-12-16,303.48,307.48,303.09,307.48,114700000,yfinance
2022-12-19,306.33,307.99,305.19,306.77,78000000,yfinance
2022-12-20,305.65,306.58,302.96,304.05,88800000,yfinance
2022-12-21,305.84,305.99,302.92,303.23,77000000,yfinance
2022-12-22,304.66,307.48,303.96,307.48,233300000,yfinance
2022-12-23,303.14,304.42,301.47,302.07,94800000,yfinance
2022-12-26,301.76,302.97,300.66,302.27,78900,yfinance
2022-12-27,303.77,305.02,302.83,304.22,123000000,yfinance
2022-12-28,299.36,299.36,296.59,297.09,137300000,yfinance
2022-12-29,294.98,295.94,291.1,291.1,114500000,yfinance
2023-01-02,292.9,294.02,289.19,289.79,92500000,yfinance
2023-01-03,290.64,290.95,284.32,289.58,106600000,yfinance
2023-01-04,288.34,296.7,287.94,295.98,109900000,yfinance
2023-01-05,297.65,299.69,296.01,297.87,137300000,yfinance
2023-01-06,296.69,303.1,296.4,301.53,121000000,yfinance
2023-01-09,305.1,309.81,304.57,309.69,121200000,yfinance
2023-01-10,308.69,312.0,308.24,309.57,111400000,yfinance
2023-01-11,311.66,312.57,309.1,310.38,102600000,yfinance
2023-01-12,312.71,312.96,309.7,310.7,130700000,yfinance
2023-01-13,312.34,315.44,311.96,313.77,128600000,yfinance
2023-01-16,314.41,317.63,314.16,316.04,119800000,yfinance
2023-01-17,316.22,316.56,312.92,313.75,101200000,yfinance
2023-01-18,313.62,314.14,310.11,311.91,93100000,yfinance
2023-01-19,310.08,313.81,310.04,313.81,86300000,yfinance
2023-01-20,313.99,315.76,312.59,315.58,79000000,yfinance
2023-01-25,320.81,321.48,319.75,320.76,97500000,yfinance
2023-01-26,321.82,325.57,320.49,325.57,117900000,yfinance
2023-01-27,326.22,329.71,324.98,327.98,156200000,yfinance
2023-01-30,328.09,328.97,322.35,322.67,141800000,yfinance
2023-01-31,322.71,323.26,317.09,317.26,194700000,yfinance
2023-02-01,320.54,321.64,318.61,321.19,140500000,yfinance
2023-02-02,325.94,326.73,321.97,323.93,152800000,yfinance
2023-02-03,323.58,326.49,322.39,325.86,122900000,yfinance
2023-02-06,322.9,323.71,318.82,318.83,115900000,yfinance
2023-02-07,319.36,321.45,318.2,320.55,113200000,yfinance
2023-02-08,323.27,326.43,322.81,325.63,121200000,yfinance
2023-02-09,323.71,325.8,322.83,324.9,131400000,yfinance
2023-02-10,323.3,324.18,321.62,323.69,125800000,yfinance
2023-02-13,322.66,323.04,319.78,321.75,121900000,yfinance
2023-02-14,324.5,325.8,322.83,323.47,103200000,yfinance
2023-02-15,324.43,324.54,317.41,317.99,136800000,yfinance
2023-02-16,320.0,324.35,319.63,324.1,133700000,yfinance
2023-02-17,320.15,323.67,320.01,320.78,119700000,yfinance
2023-02-20,321.07,322.97,318.15,321.79,113000000,yfinance
2023-02-21,322.16,322.88,320.02,321.56,117800000,yfinance
2023-02-22,317.94,318.74,315.83,315.94,131300000,yfinance
2023-02-23,317.77,321.13,317.09,319.44,144600000,yfinance
2023-02-24,319.89,321.27,316.8,316.94,120100000,yfinance
2023-02-27,314.29,314.43,311.63,313.94,109300000,yfinance
2023-02-28,315.75,317.69,314.13,314.8,131200000,yfinance
2023-03-02,315.3,318.88,314.4,316.26,134700000,yfinance
2023-03-03,317.69,318.3,315.3,316.36,113900000,yfinance
2023-03-06,319.22,321.29,317.87,320.94,126100000,yfinance
2023-03-07,320.04,321.92,319.64,319.8,132300000,yfinance
2023-03-08,316.14,316.88,314.77,315.38,143300000,yfinance
2023-03-09,316.57,317.19,313.59,314.04,166500000,yfinance
2023-03-10,310.15,311.55,309.12,310.65,121800000,yfinance
2023-03-13,311.77,313.69,308.03,313.21,125400000,yfinance
2023-03-14,310.18,310.35,305.45,305.58,129900000,yfinance
2023-03-15,309.75,311.42,307.81,309.1,112100000,yfinance
2023-03-16,305.87,309.27,304.63,308.39,111900000,yfinance
2023-03-17,312.2,312.68,309.8,312.07,126100000,yfinance
2023-03-20,311.59,313.44,309.39,309.49,89500000,yfinance
2023-03-21,311.86,312.05,309.64,310.36,84200000,yfinance
2023-03-22,313.33,314.26,311.94,314.11,93700000,yfinance
2023-03-23,311.51,315.75,311.41,315.75,111600000,yfinance
2023-03-24,315.17,315.86,312.49,314.3,110700000,yfinance
2023-03-27,314.83,314.84,311.24,312.85,101000000,yfinance
2023-03-28,314.15,316.36,313.49,316.36,120400000,yfinance
2023-03-29,315.68,317.03,314.94,317.01,152800000,yfinance
2023-03-30,318.51,319.48,316.78,318.05,187300000,yfinance
2023-03-31,319.6,322.54,319.17,322.03,194200000,yfinance
2023-04-03,323.18,323.21,319.73,320.38,138000000,yfinance
2023-04-04,320.97,322.85,320.24,321.75,155300000,yfinance
2023-04-05,322.04,323.96,321.35,323.56,121200000,yfinance
2023-04-06,322.37,322.4,317.78,317.82,145400000,yfinance
2023-04-07,321.29,323.89,320.53,323.36,137000000,yfinance
2023-04-10,323.27,327.89,323.07,326.38,144400000,yfinance
2023-04-11,328.0,331.58,326.87,330.87,148400000,yfinance
2023-04-12,330.88,332.8,329.77,332.09,252100000,yfinance
2023-04-13,330.06,333.09,329.63,333.09,172600000,yfinance
2023-04-14,335.42,335.77,332.49,333.68,298800000,yfinance
2023-04-17,333.62,334.3,332.18,333.92,245000000,yfinance
2023-04-18,334.93,334.97,331.35,333.5,238300000,yfinance
2023-04-19,333.34,334.96,332.96,333.77,167700000,yfinance
2023-04-20,332.42,333.65,331.18,332.66,176400000,yfinance
2023-04-21,332.08,332.49,329.56,330.94,146600000,yfinance
2023-04-24,329.99,330.35,328.06,328.7,133300000,yfinance
2023-04-25,329.7,329.88,322.47,324.48,163600000,yfinance
2023-04-26,324.57,325.61,323.3,323.97,142100000,yfinance
2023-04-27,323.78,325.74,321.18,325.09,147100000,yfinance
2023-04-28,327.35,328.56,324.77,326.46,156800000,yfinance
2023-05-02,326.99,329.49,326.74,329.09,113900000,yfinance
2023-05-03,326.99,327.93,325.83,326.52,103800000,yfinance
2023-05-04,325.75,326.33,324.26,326.17,98900000,yfinance
2023-05-08,329.01,330.05,328.2,328.9,98800000,yfinance
2023-05-09,328.68,328.92,326.81,328.22,91000000,yfinance
2023-05-10,327.73,327.9,324.94,326.04,97600000,yfinance
2023-05-11,327.18,328.43,325.28,325.28,99100000,yfinance
2023-05-12,324.83,325.24,322.97,323.61,99500000,yfinance
2023-05-15,322.99,324.56,321.61,324.46,89300000,yfinance
2023-05-16,327.01,327.72,324.6,325.31,104600000,yfinance
2023-05-17,325.61,327.54,324.82,326.61,92300000,yfinance
2023-05-18,329.07,329.87,327.68,329.84,94700000,yfinance
2023-05-19,332.67,334.27,332.0,334.23,108700000,yfinance
2023-05-22,334.5,337.66,333.43,336.27,111100000,yfinance
2023-05-23,337.32,338.54,336.37,337.09,88900000,yfinance
2023-05-24,335.36,337.32,335.09,336.49,95100000,yfinance
2023-05-25,337.72,338.2,334.98,335.35,94200000,yfinance
2023-05-26,336.87,338.06,335.89,337.11,106700000,yfinance
2023-05-30,340.53,341.74,339.73,341.5,130100000,yfinance
2023-05-31,341.55,342.51,339.04,339.12,191200000,yfinance
2023-06-01,338.36,339.61,337.29,338.08,96800000,yfinance
2023-06-02,340.57,342.68,340.12,342.67,97300000,yfinance
2023-06-05,344.89,344.95,343.04,343.91,117500000,yfinance
2023-06-07,344.76,345.63,343.03,343.22,115800000,yfinance
2023-06-08,342.16,342.75,340.48,342.75,155300000,yfinance
2023-06-09,344.28,347.42,343.34,346.79,139700000,yfinance
2023-06-12,347.54,348.18,343.7,344.57,115900000,yfinance
2023-06-13,346.92,347.46,345.38,346.39,119400000,yfinance
2023-06-14,346.49,346.88,343.69,344.65,124600000,yfinance
2023-06-15,345.93,346.58,342.72,343.19,117100000,yfinance
2023-06-16,345.09,345.35,343.13,345.17,153600000,yfinance
2023-06-19,344.36,344.55,341.98,343.13,120300000,yfinance
2023-06-20,341.98,343.02,341.15,342.58,157400000,yfinance
2023-06-21,341.48,342.03,338.98,339.44,127000000,yfinance
2023-06-22,338.52,341.56,338.46,341.12,103400000,yfinance
2023-06-23,341.95,342.21,338.21,338.45,100400000,yfinance
2023-06-26,338.38,340.78,337.62,340.38,101500000,yfinance
2023-06-27,340.42,340.45,338.65,340.32,97600000,yfinance
2023-06-28,341.38,341.6,337.6,338.41,96700000,yfinance
2023-06-29,338.46,340.34,336.39,336.39,105400000,yfinance
2023-06-30,337.56,338.98,335.04,337.95,104000000,yfinance
2023-07-03,340.26,343.5,340.07,343.08,98800000,yfinance
2023-07-04,343.54,343.88,341.42,341.59,103800000,yfinance
2023-07-05,341.47,342.82,338.93,339.04,130500000,yfinance
2023-07-06,338.19,338.88,335.55,336.2,146400000,yfinance
2023-07-07,334.79,334.79,330.33,331.57,134900000,yfinance
2023-07-10,331.82,333.6,330.39,330.84,116800000,yfinance
2023-07-11,333.47,337.02,332.91,337.02,147300000,yfinance
2023-07-12,336.82,339.46,336.15,339.46,185300000,yfinance
2023-07-13,341.6,343.01,341.1,341.13,154100000,yfinance
2023-07-14,343.49,346.93,342.9,346.93,155000000,yfinance
2023-07-17,345.38,346.98,344.74,345.75,150900000,yfinance
2023-07-18,346.49,346.98,342.9,343.38,131100000,yfinance
2023-07-19,345.61,345.69,341.78,343.11,123800000,yfinance
2023-07-20,341.37,343.29,340.62,341.67,116400000,yfinance
2023-07-21,339.19,342.39,337.45,342.39,130800000,yfinance
2023-07-24,341.98,345.87,340.67,344.32,151500000,yfinance
2023-07-25,345.78,346.27,342.93,344.92,200900000,yfinance
2023-07-26,345.18,345.42,339.53,340.56,296500000,yfinance
2023-07-27,341.64,345.5,340.58,344.76,238900000,yfinance
2023-07-28,343.55,344.34,341.31,344.03,197300000,yfinance
2023-07-31,346.5,347.18,344.72,345.62,168100000,yfinance
2023-08-01,347.35,351.23,346.56,351.0,171300000,yfinance
2023-08-02,349.1,349.74,343.25,343.8,174000000,yfinance
2023-08-03,344.8,345.05,340.1,341.54,169200000,yfinance
2023-08-04,341.6,342.72,340.62,341.25,118800000,yfinance
2023-08-07,339.6,343.18,339.46,339.68,117900000,yfinance
2023-08-08,342.12,342.62,337.25,337.95,127800000,yfinance
2023-08-09,339.0,342.38,338.45,341.61,115500000,yfinance
2023-08-10,339.69,340.46,339.09,340.46,164700000,yfinance
2023-08-11,341.88,343.03,338.8,338.98,128900000,yfinance
2023-08-14,338.58,339.52,335.28,336.33,125100000,yfinance
2023-08-16,333.69,334.17,330.54,331.28,126700000,yfinance
2023-08-17,329.63,330.43,325.74,330.23,118000000,yfinance
2023-08-18,326.9,330.65,326.24,328.42,119200000,yfinance
2023-08-21,329.45,331.09,328.3,328.84,100100000,yfinance
2023-08-22,331.65,332.53,328.69,329.7,94000000,yfinance
2023-08-23,328.95,330.22,327.87,329.15,87600000,yfinance
2023-08-24,333.14,334.04,332.14,333.82,105000000,yfinance
2023-08-25,329.31,331.4,328.66,330.25,82400000,yfinance
2023-08-28,330.25,332.67,330.25,332.53,95100000,yfinance
2023-08-29,333.57,334.46,332.7,333.76,88500000,yfinance
2023-08-30,337.11,337.69,334.94,334.94,89300000,yfinance
2023-08-31,335.38,336.06,333.39,334.75,146200000,yfinance
2023-09-01,334.11,338.95,334.07,338.28,119800000,yfinance
2023-09-04,339.1,341.02,337.6,341.02,96700000,yfinance
2023-09-05,340.15,341.45,339.25,340.29,82800000,yfinance
2023-09-06,339.66,340.48,337.36,337.85,91700000,yfinance
2023-09-07,336.93,338.02,335.08,336.74,88400000,yfinance
2023-09-08,336.29,336.66,333.92,336.4,79800000,yfinance
2023-09-11,336.52,337.62,335.33,337.58,112600000,yfinance
2023-09-12,338.51,338.81,335.28,335.54,94700000,yfinance
2023-09-13,335.83,337.61,334.67,335.99,106800000,yfinance
2023-09-14,337.34,341.19,336.64,341.19,121400000,yfinance
2023-09-15,341.56,346.29,341.02,344.98,159800000,yfinance
2023-09-18,342.98,344.39,340.51,340.67,100500000,yfinance
2023-09-19,341.5,342.18,338.21,338.82,96100000,yfinance
2023-09-20,338.54,339.87,337.57,338.75,104300000,yfinance
2023-09-21,336.73,337.54,333.01,333.04,96300000,yfinance
2023-09-22,329.9,332.59,329.11,332.02,87000000,yfinance
2023-09-25,331.4,332.65,330.1,331.58,84400000,yfinance
2023-09-26,331.51,331.56,326.63,326.9,90000000,yfinance
2023-09-27,325.05,327.5,324.73,326.71,81600000,yfinance
2023-10-04,322.61,322.61,318.88,319.45,149200000,yfinance
2023-10-05,321.46,321.71,318.46,318.58,104500000,yfinance
2023-10-06,319.27,320.67,318.44,318.94,87500000,yfinance
2023-10-10,322.97,324.85,319.06,319.11,128800000,yfinance
2023-10-11,323.96,327.26,323.95,324.74,119100000,yfinance
2023-10-12,326.89,328.85,326.89,328.85,108800000,yfinance
2023-10-13,326.11,327.33,325.43,325.77,91800000,yfinance
2023-10-16,324.1,326.0,321.32,323.29,93100000,yfinance
2023-10-17,325.7,328.26,325.01,327.35,88500000,yfinance
2023-10-18,326.32,329.06,326.12,328.82,134100000,yfinance
2023-10-19,324.75,325.08,322.4,322.76,115700000,yfinance
2023-10-20,319.45,320.18,316.28,317.96,112700000,yfinance
2023-10-23,317.43,318.3,315.09,315.5,89200000,yfinance
2023-10-24,317.34,318.63,311.77,318.43,93300000,yfinance
2023-10-25,319.26,319.59,316.3,316.49,91200000,yfinance
2023-10-26,311.36,312.37,307.75,307.75,110800000,yfinance
2023-10-27,309.68,310.43,307.24,308.53,92900000,yfinance
2023-10-30,307.01,310.12,306.89,308.95,95800000,yfinance
2023-10-31,310.49,311.58,305.14,305.56,121700000,yfinance
2023-11-01,307.55,310.41,307.33,309.71,89000000,yfinance
2023-11-02,314.59,316.51,314.12,315.16,112400000,yfinance
2023-11-03,317.96,318.76,316.5,318.24,90000000,yfinance
2023-11-06,322.62,334.16,321.57,334.16,174400000,yfinance
2023-11-07,330.7,330.7,323.89,327.29,119900000,yfinance
2023-11-08,329.44,330.42,323.36,324.0,89900000,yfinance
2023-11-09,324.38,326.89,323.32,325.29,93300000,yfinance
2023-11-10,322.78,324.18,321.26,323.75,65700000,yfinance
2023-11-13,326.78,327.63,322.64,323.31,68700000,yfinance
2023-11-14,326.12,327.8,325.8,326.57,75500000,yfinance
2023-11-15,333.15,333.97,330.99,333.96,117100000,yfinance
2023-11-16,333.52,334.9,332.16,334.31,80900000,yfinance
2023-11-17,332.91,333.71,331.16,332.06,72700000,yfinance
2023-11-20,331.3,335.56,331.05,334.23,73800000,yfinance
2023-11-21,336.12,337.75,335.64,336.57,80900000,yfinance
2023-11-22,334.08,337.56,333.46,336.81,72500000,yfinance
2023-11-23,337.46,338.02,335.79,336.91,72800000,yfinance
2023-11-24,337.26,337.88,334.0,334.0,73100000,yfinance
2023-11-27,334.42,336.04,332.58,333.67,73000000,yfinance
2023-11-28,335.15,337.65,334.49,337.52,97400000,yfinance
2023-11-29,336.64,337.1,334.34,336.62,88800000,yfinance
2023-11-30,335.61,338.43,334.9,338.43,169500000,yfinance
2023-12-01,336.71,336.73,334.41,334.8,95300000,yfinance
2023-12-04,337.2,337.76,335.63,336.14,90900000,yfinance
2023-12-05,335.21,335.27,332.61,332.85,93800000,yfinance
2023-12-06,334.3,335.47,333.45,333.45,86200000,yfinance
2023-12-07,332.95,333.96,331.42,332.67,85700000,yfinance
2023-12-08,335.33,337.27,334.91,336.6,72000000,yfinance
2023-12-11,337.68,338.21,335.77,337.93,80200000,yfinance
2023-12-12,339.42,340.69,338.81,339.77,96200000,yfinance
2023-12-13,339.09,339.46,336.54,336.68,74900000,yfinance
2023-12-14,341.97,342.68,339.39,341.33,156800000,yfinance
2023-12-15,343.43,345.68,342.94,343.99,144500000,yfinance
2023-12-18,344.36,344.51,342.23,343.5,126800000,yfinance
2023-12-19,343.18,344.15,342.17,343.95,165200000,yfinance
2023-12-20,346.67,350.4,346.22,350.11,213300000,yfinance
2023-12-21,348.25,349.78,346.7,348.78,128100000,yfinance
2023-12-22,351.68,352.33,349.15,349.15,114800000,yfinance
2023-12-26,350.57,351.16,349.0,350.43,109400000,yfinance
2023-12-27,350.05,352.46,348.93,352.46,129900000,yfinance
2023-12-28,352.75,357.99,352.01,357.99,108300000,yfinance
2024-01-02,356.43,361.53,355.96,360.55,106700000,yfinance
2024-01-03,356.74,356.82,351.2,351.2,117700000,yfinance
2024-01-04,349.1,350.76,347.13,348.07,103100000,yfinance
2024-01-05,348.22,348.87,346.32,347.22,82200000,yfinance
2024-01-08,348.17,349.39,345.48,345.58,78200000,yfinance
2024-01-09,350.01,350.2,343.0,343.81,94900000,yfinance
2024-01-10,344.21,345.06,340.26,340.66,95500000,yfinance
2024-01-11,340.32,342.79,339.93,340.28,163500000,yfinance
2024-01-12,339.79,341.05,337.22,338.22,86800000,yfinance
2024-01-15,338.61,340.54,337.66,339.24,86500000,yfinance
2024-01-16,337.76,338.74,334.22,334.73,94300000,yfinance
2024-01-17,335.51,336.06,326.06,326.11,134900000,yfinance
2024-01-18,326.88,328.78,325.1,327.13,98200000,yfinance
2024-01-19,331.6,333.27,330.63,332.99,102400000,yfinance
2024-01-22,335.76,336.15,332.63,332.63,92600000,yfinance
2024-01-23,334.87,335.12,332.23,334.97,95100000,yfinance
2024-01-24,334.45,334.66,331.01,333.27,100900000,yfinance
2024-01-25,333.2,334.19,331.37,333.8,101100000,yfinance
2024-01-26,331.99,337.67,331.28,334.21,86500000,yfinance
2024-01-29,335.68,340.51,334.66,337.84,114400000,yfinance
2024-01-30,340.96,341.62,337.08,337.48,128300000,yfinance
2024-01-31,335.5,337.2,335.15,336.24,126900000,yfinance
2024-02-01,335.89,342.48,335.89,342.41,243100000,yfinance
2024-02-02,345.1,353.44,344.94,353.43,212400000,yfinance
2024-02-05,352.7,352.96,344.95,349.15,189500000,yfinance
2024-02-06,348.23,350.43,345.52,347.8,132600000,yfinance
2024-02-07,349.8,354.71,348.96,352.25,246800000,yfinance
2024-02-08,353.44,354.96,352.0,353.29,192000000,yfinance
2024-02-13,356.85,358.68,356.1,357.38,156000000,yfinance
2024-02-14,351.52,353.77,350.62,352.69,120500000,yfinance
2024-02-15,355.83,356.02,351.21,351.21,121300000,yfinance
2024-02-16,354.19,355.58,352.17,355.52,121500000,yfinance
2024-02-19,356.4,361.32,356.4,360.88,139800000,yfinance
2024-02-20,359.53,359.92,355.07,356.92,119300000,yfinance
2024-02-21,357.07,358.81,354.69,356.04,109100000,yfinance
2024-02-22,358.87,358.97,355.86,357.67,128300000,yfinance
2024-02-23,360.4,362.72,358.18,358.57,133400000,yfinance
2024-02-26,356.75,357.14,352.91,355.48,140500000,yfinance
2024-02-27,356.39,356.42,352.02,352.76,137900000,yfinance
2024-02-28,353.06,357.51,352.31,356.79,127200000,yfinance
2024-02-29,355.38,356.46,353.29,355.57,187600000,yfinance
2024-03-04,358.99,361.98,358.48,361.1,152500000,yfinance
2024-03-05,359.39,362.54,357.59,357.59,134900000,yfinance
2024-03-06,356.01,357.25,354.52,356.25,123900000,yfinance
2024-03-07,357.8,358.61,354.96,356.82,120300000,yfinance
2024-03-08,360.87,362.72,360.01,361.71,117500000,yfinance
2024-03-11,359.31,360.94,358.2,358.34,120800000,yfinance
2024-03-12,359.95,362.0,357.88,361.11,125900000,yfinance
2024-03-13,363.15,364.43,361.26,363.04,133900000,yfinance
2024-03-14,363.85,366.68,363.5,366.68,266400000,yfinance
2024-03-15,364.12,364.67,359.39,359.39,201900000,yfinance
2024-03-18,360.74,361.77,358.53,361.31,120500000,yfinance
2024-03-19,359.03,359.07,355.51,357.33,147000000,yfinance
2024-03-20,361.07,363.58,359.93,363.32,147700000,yfinance
2024-03-21,369.97,373.82,368.82,373.66,154700000,yfinance
2024-03-22,373.27,375.1,370.71,372.65,138500000,yfinance
2024-03-25,373.69,375.23,369.77,370.73,118900000,yfinance
2024-03-26,373.77,377.83,373.18,374.6,135100000,yfinance
2024-03-27,372.58,375.33,372.48,374.08,147600000,yfinance
2024-03-28,373.78,374.8,372.23,373.22,134100000,yfinance
2024-03-29,375.04,375.56,372.77,374.63,136800000,yfinance
2024-04-01,377.66,378.29,374.19,374.28,117500000,yfinance
2024-04-02,374.16,377.29,373.44,376.34,149600000,yfinance
2024-04-03,373.09,373.63,369.72,369.72,155100000,yfinance
2024-04-04,374.45,376.2,373.39,375.61,129800000,yfinance
2024-04-05,371.51,374.13,370.2,371.57,160500000,yfinance
2024-04-08,372.62,373.96,371.6,372.51,117600000,yfinance
2024-04-09,374.66,375.47,369.96,370.27,124600000,yfinance
2024-04-11,364.53,372.49,364.18,370.72,147000000,yfinance
2024-04-12,371.2,371.43,366.48,367.25,163700000,yfinance
2024-04-15,364.28,365.74,361.01,365.31,122900000,yfinance
2024-04-16,361.51,362.05,355.2,356.67,137500000,yfinance
2024-04-17,358.21,359.11,352.79,352.79,108300000,yfinance
2024-04-18,354.25,360.33,353.48,359.06,155200000,yfinance
2024-04-19,353.9,355.37,347.12,352.58,163700000,yfinance
2024-04-22,355.68,357.48,353.72,356.89,152400000,yfinance
2024-04-23,357.56,358.83,355.86,355.98,131100000,yfinance
2024-04-24,361.66,364.07,361.34,363.6,115500000,yfinance
2024-04-25,359.05,360.57,356.51,356.51,107800000,yfinance
2024-04-26,360.18,362.08,358.98,361.02,154200000,yfinance
2024-04-29,363.71,364.73,362.13,364.48,145800000,yfinance
2024-04-30,365.17,367.94,364.2,365.13,130200000,yfinance
2024-05-02,363.37,365.69,363.37,364.31,107200000,yfinance
2024-05-03,367.57,367.91,363.58,363.58,90400000,yfinance
2024-05-07,370.06,372.8,369.85,372.8,157600000,yfinance
2024-05-08,372.32,374.12,371.58,374.09,127000000,yfinance
2024-05-09,373.7,374.46,368.76,368.83,146400000,yfinance
2024-05-10,372.73,373.8,370.41,371.08,141900000,yfinance
2024-05-13,372.1,373.04,368.79,370.99,204900000,yfinance
2024-05-14,371.69,372.12,369.9,371.04,124300000,yfinance
2024-05-16,377.33,378.05,373.93,374.6,182200000,yfinance
2024-05-17,374.43,374.69,370.46,370.58,123100000,yfinance
2024-05-20,373.2,375.7,372.22,373.68,154400000,yfinance
2024-05-21,372.39,373.07,370.9,371.55,119600000,yfinance
2024-05-22,371.14,372.69,368.72,371.41,139400000,yfinance
2024-05-23,370.85,373.72,368.9,371.62,136100000,yfinance
2024-05-24,367.35,367.69,365.27,366.08,127100000,yfinance
2024-05-27,366.98,371.86,366.29,371.16,216900000,yfinance
2024-05-28,369.71,372.34,369.58,371.33,144600000,yfinance
2024-05-29,371.04,371.53,364.96,364.96,151700000,yfinance
2024-05-30,363.33,363.51,358.7,358.7,124300000,yfinance
2024-05-31,362.02,362.81,358.12,358.21,234100000,yfinance
2024-06-03,361.66,367.01,361.61,365.48,174500000,yfinance
2024-06-04,363.37,365.07,362.23,362.52,169200000,yfinance
2024-06-05,365.64,367.76,363.39,366.44,152800000,yfinance
2024-06-07,370.8,372.81,368.57,371.39,126600000,yfinance
2024-06-10,367.76,370.35,366.35,367.46,116200000,yfinance
2024-06-11,369.61,369.9,367.15,367.71,127500000,yfinance
2024-06-12,368.43,371.71,367.9,371.12,134900000,yfinance
2024-06-13,376.93,378.81,374.65,374.75,249100000,yfinance
2024-06-14,375.76,377.68,374.5,376.0,173200000,yfinance
2024-06-17,375.42,376.57,373.32,373.86,130800000,yfinance
2024-06-18,377.07,378.72,376.12,377.73,158200000,yfinance
2024-06-19,381.28,383.72,381.21,383.01,168600000,yfinance
2024-06-20,383.86,385.76,382.66,384.78,147400000,yfinance
2024-06-21,382.37,382.92,379.65,380.88,175200000,yfinance
2024-06-24,378.92,380.47,377.15,378.39,126700000,yfinance
2024-06-25,378.12,380.94,378.12,379.85,132700000,yfinance
2024-06-26,378.52,383.06,377.87,383.01,125400000,yfinance
2024-06-27,378.98,382.27,378.06,382.27,125600000,yfinance
2024-06-28,383.5,384.02,381.49,384.02,122300000,yfinance
2024-07-01,383.1,384.75,382.07,384.34,110300000,yfinance
2024-07-02,383.33,384.66,380.74,381.2,133100000,yfinance
2024-07-03,383.18,383.48,379.89,383.23,122500000,yfinance
2024-07-04,386.82,388.53,385.91,388.53,148800000,yfinance
2024-07-05,390.51,396.42,390.49,395.47,153400000,yfinance
2024-07-08,395.62,396.9,394.02,394.47,127700000,yfinance
2024-07-09,396.59,396.92,393.31,395.79,148100000,yfinance
2024-07-10,395.01,396.08,394.02,395.6,131900000,yfinance
2024-07-11,398.82,400.31,396.69,398.52,163300000,yfinance
2024-07-12,394.49,395.23,390.43,392.29,174100000,yfinance
2024-07-15,394.09,395.39,391.39,393.84,165500000,yfinance
2024-07-16,393.8,396.18,393.2,395.31,164800000,yfinance
2024-07-17,394.93,395.48,391.22,391.55,197300000,yfinance
2024-07-18,385.24,389.0,384.53,389.0,269900000,yfinance
2024-07-19,385.02,385.71,381.21,383.89,127900000,yfinance
2024-07-22,383.44,384.25,378.06,379.84,127300000,yfinance
2024-07-23,383.8,384.91,380.4,381.65,151500000,yfinance
2024-07-24,378.58,381.95,377.38,378.66,137400000,yfinance
2024-07-25,372.91,374.0,370.53,371.26,156500000,yfinance
2024-07-26,373.44,375.19,371.74,374.2,195100000,yfinance
2024-07-29,376.85,380.44,375.87,378.73,146400000,yfinance
2024-07-30,375.39,376.47,373.54,374.87,139000000,yfinance
2024-07-31,376.01,380.49,374.01,380.49,151700000,yfinance
2024-08-01,383.68,384.54,380.47,380.54,123700000,yfinance
2024-08-02,371.76,372.84,363.89,365.17,155200000,yfinance
2024-08-05,355.28,355.28,324.52,331.86,263500000,yfinance
2024-08-06,345.63,350.72,338.2,341.73,205500000,yfinance
2024-08-07,340.91,352.72,340.08,349.09,159300000,yfinance
2024-08-08,343.26,348.89,341.56,346.7,159500000,yfinance
2024-08-09,353.82,353.86,349.73,351.52,125100000,yfinance
2024-08-12,353.64,356.6,353.25,355.61,98100000,yfinance
2024-08-13,356.97,358.69,354.7,357.02,110000000,yfinance
2024-08-14,361.11,362.07,358.88,360.39,103700000,yfinance
2024-08-16,368.35,369.36,366.27,369.11,125800000,yfinance
2024-08-19,369.09,369.13,364.01,365.52,106600000,yfinance
2024-08-20,369.39,370.67,367.64,368.99,105900000,yfinance
2024-08-21,367.09,369.02,366.53,368.22,107300000,yfinance
2024-08-22,369.71,369.81,366.64,369.1,103900000,yfinance
2024-08-23,366.78,369.79,366.4,367.91,96400000,yfinance
2024-08-26,370.01,370.36,365.26,366.31,114500000,yfinance
2024-08-27,365.94,366.35,363.62,364.56,95300000,yfinance
2024-08-28,364.76,365.4,362.06,365.28,119900000,yfinance
2024-08-29,359.58,361.59,358.23,360.1,121400000,yfinance
2024-08-30,362.21,363.55,361.11,361.55,135300000,yfinance
2024-09-02,362.57,363.1,358.39,362.09,100600000,yfinance
2024-09-03,362.0,363.87,358.8,358.8,105600000,yfinance
2024-09-04,348.19,351.04,346.3,346.66,138900000,yfinance
2024-09-05,348.96,351.36,344.09,345.92,139100000,yfinance
2024-09-06,346.14,346.25,340.08,342.37,107600000,yfinance
2024-09-09,335.79,341.44,334.57,340.18,99100000,yfinance
2024-09-10,340.68,341.5,338.15,338.48,104400000,yfinance
2024-09-11,338.08,338.32,332.72,335.65,124600000,yfinance
2024-09-12,340.94,343.85,339.23,343.85,144300000,yfinance
2024-09-13,343.47,345.27,342.05,343.69,104100000,yfinance
2024-09-19,345.58,346.24,338.56,343.28,154500000,yfinance
2024-09-20,346.77,348.89,344.54,344.67,171800000,yfinance
2024-09-23,345.01,346.14,343.67,345.78,116100000,yfinance
2024-09-24,347.19,349.61,344.75,349.61,122800000,yfinance
2024-09-25,352.51,354.09,344.56,344.56,156600000,yfinance
2024-09-26,350.68,356.44,350.44,356.44,139500000,yfinance
