date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2026-01-13,224.36000061035156,230.32000732421875,224.36000061035156,229.27000427246094,229.08766174316406,2313900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-14,227.5,231.1300048828125,224.61000061035156,230.19000244140625,230.00692749023438,2423500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-15,236.16000366210938,238.9199981689453,227.47999572753906,227.6999969482422,227.51890563964844,3459800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-16,229.63999938964844,232.08999633789062,225.64999389648438,228.14999389648438,227.96853637695312,2298000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-20,220.4199981689453,229.07000732421875,220.32000732421875,223.97999572753906,223.80184936523438,2627800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-21,229.19000244140625,234.83999633789062,225.7100067138672,231.88999938964844,231.70558166503906,3005500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-22,237.8000030517578,238.0,226.3000030517578,229.13999938964844,228.957763671875,2807300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-23,228.47999572753906,230.1999969482422,224.16000366210938,229.17999267578125,228.9977264404297,1830500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-26,229.17999267578125,235.0800018310547,227.02000427246094,231.75,231.56568908691406,2084300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-27,236.75,240.02999877929688,235.4199981689453,238.94000244140625,238.74996948242188,2805200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-28,243.55999755859375,251.14999389648438,241.00999450683594,250.47999572753906,250.28079223632812,3909300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-29,251.38999938964844,253.61000061035156,239.6999969482422,251.8699951171875,251.669677734375,2695100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-01-30,248.3800048828125,255.1999969482422,238.8000030517578,241.0500030517578,240.85829162597656,3704500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-02,241.0500030517578,254.67999267578125,240.6699981689453,249.52999877929688,249.33154296875,6576500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-03,258.1600036621094,286.0,246.8000030517578,282.9800109863281,282.75494384765625,11795000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-04,283.7099914550781,295.5,263.20001220703125,269.07000732421875,268.8559875488281,7187400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-05,265.7200012207031,281.3699951171875,262.2799987792969,271.1300048828125,270.91436767578125,3896600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-06,281.6700134277344,301.3800048828125,281.0,300.1099853515625,299.87127685546875,5021100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-09,297.7799987792969,316.5400085449219,296.5,310.010009765625,309.7634582519531,5345100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-10,310.0,311.8599853515625,299.4800109863281,304.8900146484375,304.64752197265625,2930500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-11,312.42999267578125,325.2900085449219,310.9100036621094,321.45001220703125,321.1943359375,3651400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-12,324.70001220703125,327.989990234375,307.6199951171875,311.0299987792969,310.7826232910156,5023400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-13,308.5799865722656,318.1700134277344,302.489990234375,314.6600036621094,314.54119873046875,2600600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-17,306.25,315.989990234375,300.3999938964844,305.5299987792969,305.4146423339844,2383300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-18,306.9200134277344,321.7799987792969,304.6499938964844,314.82000732421875,314.7011413574219,2753700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-19,311.2200012207031,318.2300109863281,308.9800109863281,315.8999938964844,315.7807312011719,1826700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-20,319.0799865722656,327.0,316.2699890136719,324.8500061035156,324.72735595703125,2603500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-23,319.2900085449219,323.5,310.45001220703125,318.5,318.3797607421875,2567600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-24,323.0199890136719,332.4200134277344,316.5899963378906,329.0899963378906,328.96575927734375,2271300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-25,332.8699951171875,343.69000244140625,330.69000244140625,342.82000732421875,342.6905822753906,3102700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-26,343.79998779296875,344.9200134277344,328.5,332.70001220703125,332.57440185546875,4915300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-02-27,324.0,325.0,310.0,320.0299987792969,319.9091796875,4426300,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-02,310.5,325.92999267578125,310.07000732421875,325.8299865722656,325.70697021484375,2488700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-03,308.510009765625,311.010009765625,295.3800048828125,304.2200012207031,304.1051330566406,3698500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-04,311.4700012207031,315.0,300.44000244140625,305.20001220703125,305.08477783203125,3358900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-05,299.79998779296875,310.3500061035156,291.8800048828125,305.5799865722656,305.4646301269531,3936100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-06,293.1400146484375,295.05999755859375,269.1300048828125,273.04998779296875,272.9468994140625,5896900,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-09,265.3999938964844,296.44000244140625,263.0199890136719,296.44000244140625,296.3280944824219,6533700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-10,294.94000244140625,309.7900085449219,294.94000244140625,300.7699890136719,300.65643310546875,2829500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-11,301.0299987792969,312.6199951171875,299.5299987792969,301.989990234375,301.8759765625,2580500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-12,295.5,296.25,283.6400146484375,286.6099853515625,286.50177001953125,2956400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-13,290.0,295.54998779296875,284.57000732421875,286.4200134277344,286.3118896484375,2166100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-16,295.9599914550781,305.0,294.6600036621094,298.2699890136719,298.1573791503906,2448400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-17,297.0,299.6700134277344,288.45001220703125,299.3999938964844,299.2869567871094,2481800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-18,303.19000244140625,307.79998779296875,296.5,300.07000732421875,299.95672607421875,2653400,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-19,285.8900146484375,304.25,283.4599914550781,302.3999938964844,302.28582763671875,2808100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-20,302.0899963378906,303.0,284.8599853515625,290.8299865722656,290.7201843261719,4996200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-23,301.010009765625,314.489990234375,300.010009765625,303.9200134277344,303.8052673339844,4243500,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-24,300.0,327.4200134277344,298.0,320.1400146484375,320.0191650390625,3207700,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-25,324.989990234375,325.80999755859375,313.4800109863281,323.3599853515625,323.2379150390625,3077100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-26,314.9800109863281,314.9800109863281,296.6700134277344,297.3399963378906,297.2277526855469,3017600,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-27,293.3999938964844,302.3999938964844,293.17999267578125,295.6099853515625,295.4983825683594,2164200,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-30,301.0,301.0,273.07000732421875,276.3500061035156,276.24566650390625,3130100,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-03-31,278.29998779296875,297.3900146484375,277.92999267578125,296.4599914550781,296.3480529785156,3354000,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
2026-04-01,301.9700012207031,316.80999755859375,300.29998779296875,312.20001220703125,312.0821533203125,2961800,TER,us,Yahoo chart,2026-05-26 16:01:53 KST
