date,market,symbol,open,high,low,close,volume,source,updatedAt
2020-02-07,kr,KOSPI,2221.49,2223.92,2198.14,2211.95,800200,yfinance/fdr,2026-08-03T23:05:42
2020-02-10,kr,KOSPI,2185.63,2203.39,2180.51,2201.07,609600,yfinance/fdr,2026-08-03T23:05:42
2020-02-11,kr,KOSPI,2213.5,2233.32,2211.25,2223.12,526000,yfinance/fdr,2026-08-03T23:05:42
2020-02-12,kr,KOSPI,2225.95,2242.24,2214.77,2238.38,632500,yfinance/fdr,2026-08-03T23:05:42
2020-02-13,kr,KOSPI,2245.72,2255.49,2230.3,2232.96,638700,yfinance/fdr,2026-08-03T23:05:42
2020-02-14,kr,KOSPI,2232.71,2251.5,2221.9,2243.59,597200,yfinance/fdr,2026-08-03T23:05:42
2020-02-17,kr,KOSPI,2243.07,2250.05,2230.26,2242.17,458200,yfinance/fdr,2026-08-03T23:05:42
2020-02-18,kr,KOSPI,2225.98,2232.93,2205.21,2208.88,470400,yfinance/fdr,2026-08-03T23:05:42
2020-02-19,kr,KOSPI,2222.51,2226.0,2191.2,2210.34,590800,yfinance/fdr,2026-08-03T23:05:42
2020-02-20,kr,KOSPI,2223.55,2228.18,2186.72,2195.5,709600,yfinance/fdr,2026-08-03T23:05:42
