date,open,high,low,close,adj_close,volume,symbol,market,source,fetched_at
2025-12-01,172.02200317382812,183.69000244140625,171.1300048828125,171.1300048828125,171.1300048828125,10755500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-02,195.63499450683594,213.8000030517578,186.8300018310547,188.44000244140625,188.44000244140625,16853500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-03,188.36500549316406,190.41000366210938,176.0,189.19000244140625,189.19000244140625,7506000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-04,187.0,189.17999267578125,176.5,180.9199981689453,180.9199981689453,5648000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-05,185.1699981689453,186.5,173.89999389648438,176.0399932861328,176.0399932861328,5292200,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-08,179.5399932861328,181.0,169.38999938964844,178.94000244140625,178.94000244140625,5847600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-09,175.36000061035156,176.73699951171875,167.17999267578125,170.2899932861328,170.2899932861328,4881600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-10,168.27000427246094,169.63999938964844,155.5,157.97999572753906,157.97999572753906,9031600,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-11,159.60000610351562,160.27000427246094,148.86000061035156,154.47000122070312,154.47000122070312,7089000,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-12,151.0,154.0,142.35000610351562,143.91000366210938,143.91000366210938,7997700,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-15,147.01499938964844,147.78399658203125,141.05999755859375,142.02000427246094,142.02000427246094,5586500,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-16,139.75999450683594,142.3000030517578,137.27000427246094,140.33999633789062,140.33999633789062,4778400,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-17,142.3249969482422,143.99000549316406,132.75999450683594,134.1300048828125,134.1300048828125,4786900,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-18,140.9499969482422,142.97000122070312,136.57000732421875,138.57000732421875,138.57000732421875,5374200,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-19,142.9600067138672,151.4199981689453,141.08999633789062,150.1300048828125,150.1300048828125,9664800,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
2025-12-22,155.72000122070312,156.08999633789062,148.33999633789062,149.94000244140625,149.94000244140625,5094100,CRDO,us,Yahoo chart,2026-05-26 16:01:30 KST
