symbol,name,market,source,updatedAt
024940,PN풍년,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
024950,삼천리자전거,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025000,KPX케미칼,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025320,시노펙스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025440,DH오토웨어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025530,SJM홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025540,한국단자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025550,한국선재,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025560,미래산업,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025620,차AI헬스케어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025750,한솔홈데코,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025770,한국정보통신,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025820,이구산업,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025860,남해화학,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025870,신라에스지,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025880,케이씨피드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025890,한국주강,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025900,동화기업,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025950,동신건설,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
025980,아난티,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
026040,제이에스티나,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
026150,특수건설,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
026490,크라운제과우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
026890,스틱인베스트먼트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
026910,광진실업,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
026940,부국철강,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
026960,동서,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027040,서울전자통신,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027050,코리아나,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027360,아주IB투자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027410,BGF,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027580,상보,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027710,팜스토리,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027740,마니커,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027830,대성창투,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
027970,한국제지,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
028050,삼성E&A,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
028080,휴맥스홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
028100,동아지질,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
028260,삼성물산,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
028300,HLB,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
028513,SK케미칼우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
028670,팬오션,kr,local_symbol_csv,2026-06-01T19:31:41
029460,케이씨,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
029480,광무,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
029530,신도리코,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
029780,삼성카드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030000,제일기획,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030190,NICE평가정보,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030200,KT,kr,local_symbol_csv,2026-06-01T19:31:41
030210,다올투자증권,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030350,드래곤플라이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030520,한글과컴퓨터,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030530,원익홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030610,교보증권,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030720,동원수산,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
030960,양지사,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031210,서울보증보험,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031310,아이즈비전,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031330,에스에이엠티,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031430,신세계인터내셔날,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031440,신세계푸드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031510,오스템,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031820,아이티센씨티에스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031860,디에이치엑스컴퍼니,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
031980,피에스케이홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032080,아즈텍WB,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032190,다우데이타,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032280,삼일,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032300,한국파마,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032350,롯데관광개발,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032500,케이엠더블유,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032540,TJ미디어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032560,황금에스티,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032580,피델릭스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032620,GC메디아이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032640,LG유플러스,kr,local_symbol_csv,2026-06-01T19:31:41
032680,소프트센,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032685,소프트센우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032750,삼진,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032790,엠젠솔루션,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032800,판타지오,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032820,우리기술,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032830,삼성생명,kr,local_symbol_csv,2026-06-01T19:31:41
032850,비트컴퓨터,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032860,더라미,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032940,원익,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032960,동일기연,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
032980,바이온,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033050,제이엠아이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033100,제룡전기,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033130,디지틀조선,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033160,엠케이전자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033170,시그네틱스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033200,모아텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033230,인성정보,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033240,자화전자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033250,체시스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033270,유나이티드제약,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033290,로젠,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033310,엠투엔,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033320,제이씨현시스템,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033340,좋은사람들,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033500,동성화인텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033530,SJG세종,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033540,파라텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033560,블루콤,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033626,두산퓨얼셀2우B,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033637,솔루스첨단소재2우B,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033640,네패스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033780,KT&G,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033790,피노,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033830,티비씨,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
033920,무학,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034020,두산에너빌리티,kr,local_symbol_csv,2026-06-01T19:31:41
034120,SBS,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034220,LG디스플레이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034230,파라다이스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034310,NICE,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034590,인천도시가스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034730,SK,kr,local_symbol_csv,2026-06-01T19:31:41
034810,해성산업,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034830,한국토지신탁,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034940,조아제약,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
034950,한국기업평가,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035000,HS애드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035080,그래디언트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035150,백산,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035200,프럼파스트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035250,강원랜드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035290,골드앤에스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035320,대덕전자1우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035420,NAVER,kr,local_symbol_csv,2026-06-01T19:31:41
035460,기산텔레콤,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035510,신세계 I&C,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035600,KG이니시스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035610,솔본,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035620,바른손이앤에이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035720,카카오,kr,local_symbol_csv,2026-06-01T19:31:41
035760,CJ ENM,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035810,이지홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035890,서희건설,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
035900,JYP Ent.,kr,local_symbol_csv,2026-06-01T19:31:41
036000,예림당,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036010,아비코전자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036030,케이티알파,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036090,위지트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036120,서울평가정보,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036170,에이치엠넥스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036190,금화피에스시,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036200,유니셈,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036220,오상헬스케어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036328,티와이홀딩스우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036420,콘텐트리중앙,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036460,한국가스공사,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036480,대성미생물,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036530,SNT홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036540,SFA반도체,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036560,KZ정밀,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036570,NC,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036580,팜스코,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036620,감성코퍼레이션,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036630,세종텔레콤,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036640,HRS,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036670,삼양케이씨아이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036690,코맥스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036710,심텍홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036800,나이스정보통신,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036810,에프에스티,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036830,솔브레인홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036890,진성티이씨,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
036930,주성엔지니어링,kr,local_symbol_csv,2026-06-01T19:31:41
037030,파워넷,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037070,파세코,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037230,한국팩키지,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037270,YG PLUS,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037330,인지디스플레,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037350,성도이엔지,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037370,EG,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037400,우리엔터프라이즈,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037440,희림,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037460,삼지전자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037550,DL이앤씨우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037560,LG헬로비전,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037710,광주신세계,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037760,쎄니트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
037950,엘컴텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038010,제일테크노스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038060,루멘스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038070,서린바이오,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038110,에코플라스틱,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038290,마크로젠,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038380,LX홀딩스1우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038390,레드캡투어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038460,바이오스마트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038500,삼표시멘트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038530,케이바이오랩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038540,상상인,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038620,위즈코프,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038680,에스넷,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038870,에코심플렉스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038880,아이에이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
038950,파인디지털,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039010,현대에이치티,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039020,이건홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039030,이오테크닉스,kr,local_symbol_csv,2026-06-01T19:31:41
039130,하나투어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039200,오스코텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039240,경남스틸,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039290,인포뱅크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039310,세중,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039340,한국경제TV,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039420,케이엘넷,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039440,에스티아이,kr,local_symbol_csv,2026-06-01T19:31:41
039490,키움증권,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039560,다산네트웍스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039570,HDC랩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039610,화성밸브,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039740,한국정보공학,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039830,오로라,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039840,디오,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039860,나노엔텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
039980,폴라리스AI,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
040160,누리플렉스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
040300,YTN,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
040350,크레오에스지,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
040420,정상제이엘에스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
040610,SG&G,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
040910,아이씨디,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041020,폴라리스오피스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041190,우리기술투자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041440,현대에버다임,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041460,한국전자인증,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041510,에스엠,kr,local_symbol_csv,2026-06-01T19:31:41
041520,이엘씨,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041590,플래스크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041650,상신브레이크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041830,인바디,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041910,폴라리스AI파마,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041920,메디아나,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041930,SY동아,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
041960,코미팜,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042000,카페24,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042040,케이피엠테크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042110,에스씨디,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042370,비츠로테크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042420,네오위즈홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042500,링네트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042510,라온시큐어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042520,한스바이오메드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042600,새로닉스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
042660,한화오션,kr,local_symbol_csv,2026-06-01T19:31:41
042700,한미반도체,kr,local_symbol_csv,2026-06-01T19:31:41
042940,상지건설,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043090,더테크놀로지,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043100,알파AI,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043150,바텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043200,파루,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043220,티에스넥스젠,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043260,성호전자,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043340,에쎈테크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043360,디지아이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043370,피에이치에이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043590,웰킵스하이텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043610,KT지니뮤직,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043650,국순당,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043710,코스리거글로벌,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
043910,자연과환경,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044180,KD,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044340,위닉스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044380,주연테크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044450,KSS해운,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044480,빌리언스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044490,태웅,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044780,에이치케이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044820,코스맥스비티아이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044960,이글벳,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
044990,에이치엔에스하이텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045060,오공,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045100,한양이엔지,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045226,한화갤러리아우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045300,성우테크론,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045340,토탈소프트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045390,대아티아이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045510,정원엔시스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045520,크린앤사이언스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045660,에이텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
045970,코아시아,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046070,코다코,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046120,오르비텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046210,HLB파나진,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046310,백금T&A,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046390,삼화네트웍스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046440,KG파이낸셜,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046890,서울반도체,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046940,우원개발,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
046970,우리로,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047040,대우건설,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047050,포스코인터내셔널,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047080,한빛소프트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047310,파워로직스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047400,유니온머티리얼,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047560,이스트소프트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047770,코데즈컴바인,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047810,한국항공우주,kr,local_symbol_csv,2026-06-01T19:31:41
047820,초록뱀미디어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
047920,HLB제약,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048410,현대바이오,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048430,유라테크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048470,대동스틸,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048530,인트론바이오,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048550,SM C&C,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048770,TPC로보틱스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048830,엔피케이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048870,시너지이노베이션,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
048910,대원미디어,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049070,인탑스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049080,기가레인,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049120,파인디앤씨,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049180,셀루메드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049430,코메론,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049470,비트플래닛,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049480,오픈베이스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049520,유아이엘,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049550,잉크테크,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049630,재영솔루텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049720,고려신용정보,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049800,우진플라임,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049830,승일,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049950,미래컴퍼니,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
049960,쎌바이오텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
050090,비케이홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
050110,캠시스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
050120,ES큐브,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
050760,에스폴리텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
050860,아세아텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
050890,쏠리드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
050960,수산아이앤티,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051160,지어소프트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051360,토비스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051370,인터플렉스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051380,피씨디렉트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051390,YW,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051490,나라엠앤디,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051500,CJ프레시웨이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051600,한전KPS,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051630,진양화학,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051780,큐로홀딩스,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051900,LG생활건강,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051905,LG생활건강우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051910,LG화학,kr,local_symbol_csv,2026-06-01T19:31:41
051915,LG화학우,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
051980,중앙첨단소재,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052020,에스티큐브,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052220,iMBC,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052260,현대바이오랜드,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052300,오션인더블유,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052330,코텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052400,코나아이,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052420,오성첨단소재,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052460,아이크래프트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052600,한네트,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052690,한전기술,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052710,아모텍,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
052770,아이톡시,kr,FinanceDataReader_KRX,2026-06-01T19:31:41
