code,symbol,name_kr,name,market_type,sector,source,note
266370,266370.KS,KODEX IT,KODEX IT,코스피,미분류,KIS종목정보,전체종목마스터
266390,266390.KS,KODEX 경기소비재,KODEX 경기소비재,코스피,미분류,KIS종목정보,전체종목마스터
266410,266410.KS,KODEX 필수소비재,KODEX 필수소비재,코스피,미분류,KIS종목정보,전체종목마스터
266420,266420.KS,KODEX 헬스케어,KODEX 헬스케어,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
266550,266550.KS,PLUS 중형주저변동50,PLUS 중형주저변동50,코스피,미분류,KIS종목정보,전체종목마스터
267250,267250.KS,HD현대,HD현대,코스피,미분류,KIS종목정보,전체종목마스터
267260,267260.KS,HD현대일렉트릭,HD현대일렉트릭,코스피,Power/Utility,KIS종목정보,전체종목마스터
267270,267270.KS,HD건설기계,HD건설기계,코스피,Construction,KIS종목정보,전체종목마스터
267290,267290.KS,경동도시가스,경동도시가스,코스피,미분류,KIS종목정보,전체종목마스터
267440,267440.KS,RISE 미국장기국채선물(H),RISE 미국장기국채선물(H),코스피,미분류,KIS종목정보,전체종목마스터
267450,267450.KS,RISE 미국장기국채선물인버스(H),RISE 미국장기국채선물인버스(H),코스피,미분류,KIS종목정보,전체종목마스터
267490,267490.KS,RISE 미국장기국채선물레버리지(합성 H),RISE 미국장기국채선물레버리지(합성 H),코스피,미분류,KIS종목정보,전체종목마스터
267770,267770.KS,TIGER 200선물레버리지,TIGER 200선물레버리지,코스피,미분류,KIS종목정보,전체종목마스터
267850,267850.KS,아시아나IDT,아시아나IDT,코스피,Airline,KIS종목정보,전체종목마스터
268280,268280.KS,미원에스씨,미원에스씨,코스피,미분류,KIS종목정보,전체종목마스터
269370,269370.KS,TIGER S&P글로벌인프라(합성),TIGER S&P글로벌인프라(합성),코스피,미분류,KIS종목정보,전체종목마스터
269420,269420.KS,KODEX S&P글로벌인프라(합성),KODEX S&P글로벌인프라(합성),코스피,미분류,KIS종목정보,전체종목마스터
269530,269530.KS,PLUS S&P글로벌인프라,PLUS S&P글로벌인프라,코스피,미분류,KIS종목정보,전체종목마스터
269540,269540.KS,PLUS 미국S&P500(H),PLUS 미국S&P500(H),코스피,미분류,KIS종목정보,전체종목마스터
270800,270800.KQ,RISE KQ고배당,RISE KQ고배당,코스피,미분류,KIS종목정보,전체종목마스터
270810,270810.KQ,RISE 코스닥150,RISE 코스닥150,코스피,미분류,KIS종목정보,전체종목마스터
271050,271050.KS,KODEX WTI원유선물인버스(H),KODEX WTI원유선물인버스(H),코스피,미분류,KIS종목정보,전체종목마스터
271060,271060.KS,KODEX 3대농산물선물(H),KODEX 3대농산물선물(H),코스피,미분류,KIS종목정보,전체종목마스터
271560,271560.KS,오리온,오리온,코스피,Food/Beverage,KIS종목정보,전체종목마스터
271940,271940.KS,일진하이솔루스,일진하이솔루스,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
271980,271980.KS,제일약품,제일약품,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
272210,272210.KS,한화시스템,한화시스템,코스피,Defense/Aerospace,KIS종목정보,전체종목마스터
272450,272450.KS,진에어,진에어,코스피,Airline,KIS종목정보,전체종목마스터
272550,272550.KS,삼양패키징,삼양패키징,코스피,미분류,KIS종목정보,전체종목마스터
272560,272560.KS,RISE 단기국공채액티브,RISE 단기국공채액티브,코스피,미분류,KIS종목정보,전체종목마스터
272570,272570.KS,RISE 중장기국공채액티브,RISE 중장기국공채액티브,코스피,미분류,KIS종목정보,전체종목마스터
272580,272580.KS,TIGER 단기채권액티브,TIGER 단기채권액티브,코스피,미분류,KIS종목정보,전체종목마스터
272910,272910.KS,ACE 중장기국공채액티브,ACE 중장기국공채액티브,코스피,미분류,KIS종목정보,전체종목마스터
273130,273130.KS,KODEX 종합채권(AA-이상)액티브,KODEX 종합채권(AA-이상)액티브,코스피,미분류,KIS종목정보,전체종목마스터
273140,273140.KS,KODEX 단기변동금리부채권액티브,KODEX 단기변동금리부채권액티브,코스피,미분류,KIS종목정보,전체종목마스터
275280,275280.KS,KODEX 모멘텀주,KODEX 모멘텀주,코스피,미분류,KIS종목정보,전체종목마스터
275290,275290.KS,KODEX 가치주,KODEX 가치주,코스피,미분류,KIS종목정보,전체종목마스터
275300,275300.KS,KODEX 우량주,KODEX 우량주,코스피,미분류,KIS종목정보,전체종목마스터
275750,275750.KQ,RISE 코스닥150선물인버스,RISE 코스닥150선물인버스,코스피,미분류,KIS종목정보,전체종목마스터
275980,275980.KS,TIGER 글로벌4차산업혁신기술(합성 H),TIGER 글로벌4차산업혁신기술(합성 H),코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
276000,276000.KS,TIGER 글로벌자원생산기업(합성 H),TIGER 글로벌자원생산기업(합성 H),코스피,미분류,KIS종목정보,전체종목마스터
276650,276650.KS,RISE 글로벌테크놀로지(합성 H),RISE 글로벌테크놀로지(합성 H),코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
276970,276970.KS,KODEX 미국S&P500배당귀족커버드콜(합성 H),KODEX 미국S&P500배당귀족커버드콜(합성 H),코스피,미분류,KIS종목정보,전체종목마스터
276990,276990.KS,KODEX 글로벌로봇(합성),KODEX 글로벌로봇(합성),코스피,Robot,KIS종목정보,전체종목마스터
277540,277540.KS,ACE 아시아TOP50,ACE 아시아TOP50,코스피,미분류,KIS종목정보,전체종목마스터
277630,277630.KS,TIGER 코스피,TIGER 코스피,코스피,미분류,KIS종목정보,전체종목마스터
277640,277640.KS,TIGER 코스피대형주,TIGER 코스피대형주,코스피,미분류,KIS종목정보,전체종목마스터
277650,277650.KS,TIGER 코스피중형주,TIGER 코스피중형주,코스피,미분류,KIS종목정보,전체종목마스터
278240,278240.KQ,RISE 코스닥150선물레버리지,RISE 코스닥150선물레버리지,코스피,미분류,KIS종목정보,전체종목마스터
278470,278470.KS,에이피알,에이피알,코스피,미분류,KIS종목정보,전체종목마스터
278530,278530.KS,KODEX 200TR,KODEX 200TR,코스피,미분류,KIS종목정보,전체종목마스터
278540,278540.KS,KODEX MSCI Korea TR,KODEX MSCI Korea TR,코스피,미분류,KIS종목정보,전체종목마스터
278620,278620.KS,PLUS 단기채권액티브,PLUS 단기채권액티브,코스피,미분류,KIS종목정보,전체종목마스터
279530,279530.KS,KODEX 고배당주,KODEX 고배당주,코스피,미분류,KIS종목정보,전체종목마스터
279540,279540.KS,KODEX 최소변동성,KODEX 최소변동성,코스피,미분류,KIS종목정보,전체종목마스터
279570,279570.KS,케이뱅크,케이뱅크,코스피,미분류,KIS종목정보,전체종목마스터
280320,280320.KS,ACE 미국IT인터넷(합성 H),ACE 미국IT인터넷(합성 H),코스피,Internet/Platform,KIS종목정보,전체종목마스터
280360,280360.KS,롯데웰푸드,롯데웰푸드,코스피,미분류,KIS종목정보,전체종목마스터
280920,280920.KS,PLUS 주도업종,PLUS 주도업종,코스피,미분류,KIS종목정보,전체종목마스터
280930,280930.KS,KODEX 미국러셀2000(H),KODEX 미국러셀2000(H),코스피,미분류,KIS종목정보,전체종목마스터
280940,280940.KS,KODEX 골드선물인버스(H),KODEX 골드선물인버스(H),코스피,미분류,KIS종목정보,전체종목마스터
281820,281820.KS,케이씨텍,케이씨텍,코스피,Semiconductor,KIS종목정보,전체종목마스터
281990,281990.KS,RISE 중소형고배당,RISE 중소형고배당,코스피,미분류,KIS종목정보,전체종목마스터
282000,282000.KS,RISE 국고채3년선물인버스,RISE 국고채3년선물인버스,코스피,미분류,KIS종목정보,전체종목마스터
282330,282330.KS,BGF리테일,BGF리테일,코스피,Retail,KIS종목정보,전체종목마스터
283580,283580.KS,KODEX 차이나CSI300,KODEX 차이나CSI300,코스피,미분류,KIS종목정보,전체종목마스터
284430,284430.KS,KODEX 200미국채혼합,KODEX 200미국채혼합,코스피,미분류,KIS종목정보,전체종목마스터
284740,284740.KS,쿠쿠홈시스,쿠쿠홈시스,코스피,미분류,KIS종목정보,전체종목마스터
284980,284980.KS,RISE 200금융,RISE 200금융,코스피,Bank/Finance,KIS종목정보,전체종목마스터
285130,285130.KS,SK케미칼,SK케미칼,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
285690,285690.KS,FOCUS ESG리더스,FOCUS ESG리더스,코스피,미분류,KIS종목정보,전체종목마스터
286940,286940.KS,롯데이노베이트,롯데이노베이트,코스피,미분류,KIS종목정보,전체종목마스터
287180,287180.KS,PLUS 미국나스닥테크,PLUS 미국나스닥테크,코스피,Machinery/Equipment,KIS종목정보,전체종목마스터
289040,289040.KS,KODEX MSCI KOREA ESG유니버설,KODEX MSCI KOREA ESG유니버설,코스피,미분류,KIS종목정보,전체종목마스터
289250,289250.KS,TIGER MSCI KOREA ESG유니버설,TIGER MSCI KOREA ESG유니버설,코스피,미분류,KIS종목정보,전체종목마스터
289260,289260.KS,TIGER MSCI KOREA ESG리더스,TIGER MSCI KOREA ESG리더스,코스피,미분류,KIS종목정보,전체종목마스터
289480,289480.KS,TIGER 200커버드콜,TIGER 200커버드콜,코스피,미분류,KIS종목정보,전체종목마스터
289670,289670.KS,PLUS 국채선물10년,PLUS 국채선물10년,코스피,미분류,KIS종목정보,전체종목마스터
290080,290080.KS,RISE 200고배당커버드콜ATM,RISE 200고배당커버드콜ATM,코스피,미분류,KIS종목정보,전체종목마스터
290130,290130.KS,RISE ESG사회책임투자,RISE ESG사회책임투자,코스피,미분류,KIS종목정보,전체종목마스터
291130,291130.KS,ACE MSCI멕시코(합성),ACE MSCI멕시코(합성),코스피,미분류,KIS종목정보,전체종목마스터
291620,291620.KQ,KIWOOM 코스닥150선물인버스,KIWOOM 코스닥150선물인버스,코스피,미분류,KIS종목정보,전체종목마스터
291630,291630.KQ,KIWOOM 코스닥150선물레버리지,KIWOOM 코스닥150선물레버리지,코스피,미분류,KIS종목정보,전체종목마스터
291680,291680.KS,RISE 차이나H선물인버스(H),RISE 차이나H선물인버스(H),코스피,미분류,KIS종목정보,전체종목마스터
291890,291890.KS,KODEX MSCI EM선물(H),KODEX MSCI EM선물(H),코스피,미분류,KIS종목정보,전체종목마스터
292050,292050.KS,RISE KRX300,RISE KRX300,코스피,미분류,KIS종목정보,전체종목마스터
292150,292150.KS,TIGER 코리아TOP10,TIGER 코리아TOP10,코스피,미분류,KIS종목정보,전체종목마스터
292160,292160.KS,TIGER KRX300,TIGER KRX300,코스피,미분류,KIS종목정보,전체종목마스터
292190,292190.KS,KODEX KRX300,KODEX KRX300,코스피,미분류,KIS종목정보,전체종목마스터
292500,292500.KS,SOL KRX300,SOL KRX300,코스피,미분류,KIS종목정보,전체종목마스터
292560,292560.KS,TIGER 일본엔선물,TIGER 일본엔선물,코스피,미분류,KIS종목정보,전체종목마스터
292770,292770.KS,KODEX 국채선물3년인버스,KODEX 국채선물3년인버스,코스피,미분류,KIS종목정보,전체종목마스터
293180,293180.KS,HANARO 200,HANARO 200,코스피,미분류,KIS종목정보,전체종목마스터
293480,293480.KS,하나제약,하나제약,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
293940,293940.KS,신한알파리츠,신한알파리츠,코스피,미분류,KIS종목정보,전체종목마스터
294400,294400.KS,KIWOOM 200TR,KIWOOM 200TR,코스피,미분류,KIS종목정보,전체종목마스터
294870,294870.KS,IPARK현대산업개발,IPARK현대산업개발,코스피,Construction,KIS종목정보,전체종목마스터
295000,295000.KS,RISE 국채선물10년,RISE 국채선물10년,코스피,미분류,KIS종목정보,전체종목마스터
295020,295020.KS,RISE 국채선물10년인버스,RISE 국채선물10년인버스,코스피,미분류,KIS종목정보,전체종목마스터
295040,295040.KS,SOL 200TR,SOL 200TR,코스피,미분류,KIS종목정보,전체종목마스터
298000,298000.KS,효성화학,효성화학,코스피,Oil/Chemical,KIS종목정보,전체종목마스터
298020,298020.KS,효성티앤씨,효성티앤씨,코스피,미분류,KIS종목정보,전체종목마스터
298040,298040.KS,효성중공업,효성중공업,코스피,Shipbuilding,KIS종목정보,전체종목마스터
298050,298050.KS,HS효성첨단소재,HS효성첨단소재,코스피,Materials/Parts,KIS종목정보,전체종목마스터
298340,298340.KS,PLUS 국채선물3년,PLUS 국채선물3년,코스피,미분류,KIS종목정보,전체종목마스터
298690,298690.KS,에어부산,에어부산,코스피,Airline,KIS종목정보,전체종목마스터
298770,298770.KS,KODEX 한국대만IT프리미어,KODEX 한국대만IT프리미어,코스피,미분류,KIS종목정보,전체종목마스터
300610,300610.KS,TIGER K게임,TIGER K게임,코스피,Game,KIS종목정보,전체종목마스터
300640,300640.KS,RISE 게임테마,RISE 게임테마,코스피,Game,KIS종목정보,전체종목마스터
300720,300720.KS,한일시멘트,한일시멘트,코스피,Construction,KIS종목정보,전체종목마스터
300950,300950.KS,KODEX 게임산업,KODEX 게임산업,코스피,Game,KIS종목정보,전체종목마스터
301400,301400.KQ,PLUS 코스닥150,PLUS 코스닥150,코스피,미분류,KIS종목정보,전체종목마스터
301410,301410.KQ,PLUS 코스닥150선물인버스,PLUS 코스닥150선물인버스,코스피,미분류,KIS종목정보,전체종목마스터
302190,302190.KS,TIGER 중장기국채,TIGER 중장기국채,코스피,미분류,KIS종목정보,전체종목마스터
302440,302440.KS,SK바이오사이언스,SK바이오사이언스,코스피,Bio/Healthcare,KIS종목정보,전체종목마스터
302450,302450.KS,RISE 코스피,RISE 코스피,코스피,미분류,KIS종목정보,전체종목마스터
304660,304660.KS,KODEX 미국30년국채울트라선물(H),KODEX 미국30년국채울트라선물(H),코스피,미분류,KIS종목정보,전체종목마스터
304670,304670.KS,KODEX 미국30년국채울트라선물인버스(H),KODEX 미국30년국채울트라선물인버스(H),코스피,미분류,KIS종목정보,전체종목마스터
304760,304760.KS,HANARO KRX300,HANARO KRX300,코스피,미분류,KIS종목정보,전체종목마스터
304770,304770.KQ,HANARO 코스닥150,HANARO 코스닥150,코스피,미분류,KIS종목정보,전체종목마스터
304780,304780.KS,HANARO 200선물레버리지,HANARO 200선물레버리지,코스피,미분류,KIS종목정보,전체종목마스터
304940,304940.KS,KODEX 미국나스닥100선물(H),KODEX 미국나스닥100선물(H),코스피,미분류,KIS종목정보,전체종목마스터
305050,305050.KS,ACE 코스피,ACE 코스피,코스피,미분류,KIS종목정보,전체종목마스터
305080,305080.KS,TIGER 미국채10년선물,TIGER 미국채10년선물,코스피,미분류,KIS종목정보,전체종목마스터
305540,305540.KS,TIGER 2차전지테마,TIGER 2차전지테마,코스피,Battery/EV,KIS종목정보,전체종목마스터
305720,305720.KS,KODEX 2차전지산업,KODEX 2차전지산업,코스피,Battery/EV,KIS종목정보,전체종목마스터
306200,306200.KS,세아제강,세아제강,코스피,미분류,KIS종목정보,전체종목마스터
