ticker,market,target_date,no_buy_score,no_buy_level,no_buy_reasons,market_regime,market_risk_score,direction_hit_rate,stop_touch_rate,tp1_touch_rate,avg_final_pnl_pct,raw_final_decision,final_decision_before_no_buy_filter,final_decision_after_no_buy_filter,no_buy_filter_applied,updated_at,source_prediction_path,source_adjustment_performance_path,data_status
051910,한국주식,2026-05-22,40,주의,"이벤트 변동성장 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 성과 개선 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -1.9% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,55.5556,22.2222,22.2222,-1.3004,돌파 확인 후 접근,눌림목 매수 가능,눌림목 매수 가능,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
005490,한국주식,2026-05-22,35,주의,"이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -3.6% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,77.7778,44.4444,22.2222,-0.4553,관망 우위,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
003670,한국주식,2026-05-22,40,주의,"이벤트 변동성장 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 성과 개선 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -1.6% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,55.5556,22.2222,33.3333,-0.8082,관망 우위,비중 축소 우선,비중 축소 우선,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
247540,한국주식,2026-05-22,30,매수금지 아님,"이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 성과 개선 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -1.3% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,85.7143,14.2857,28.5714,-0.4503,돌파 확인 후 접근,눌림목 매수 가능,눌림목 매수 가능,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
086520,한국주식,2026-05-22,25,매수금지 아님,"이벤트 변동성장 / 방향 적중률 60% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 주봉 강한 하락 추세 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,88.8889,11.1111,11.1111,0.1733,관망 우위,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
066970,한국주식,2026-05-22,70,관망 우위,"이벤트 변동성장 / 방향 적중률 45% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -3.0% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 45% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -3.0% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,44.4444,11.1111,33.3333,-0.8295,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
000720,한국주식,2026-05-22,35,주의,"이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,77.7778,22.2222,44.4444,-0.0875,관망 우위,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
006360,한국주식,2026-05-22,50,주의,"이벤트 변동성장 / 방향 적중률 60% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -2.3% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,75.0,25.0,12.5,-0.5962,관망 우위,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
105560,한국주식,2026-05-22,10,매수금지 아님,"이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,85.7143,14.2857,42.8571,1.0699,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
055550,한국주식,2026-05-22,85,매수금지,"이벤트 변동성장 / 방향 적중률 35% 미만 / 평균 최종 손익 음수 / 손익비 1:1.2 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 매수금지 · 이벤트 변동성장 / 방향 적중률 35% 미만 / 평균 최종 손익 음수 / 손익비 1:1.2 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,33.3333,11.1111,33.3333,-0.2927,눌림목 매수 가능,관망 우위,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
086790,한국주식,2026-05-22,65,관망 우위,"이벤트 변동성장 / 방향 적중률 35% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -1.3% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점 / 매수금지 필터: 관망 우위 · 이벤트 변동성장 / 방향 적중률 35% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -1.3% / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,33.3333,11.1111,22.2222,-0.2374,돌파 확인 후 접근,눌림목 매수 가능,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
138040,한국주식,2026-05-22,50,주의,"이벤트 변동성장 / TP1 터치율 20% 미만 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 최근 보정 후 성과 악화 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 주봉 강한 하락 추세 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,57.1429,14.2857,14.2857,0.3178,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
222800,한국주식,2026-05-22,35,주의,"이벤트 변동성장 / 방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,60.0,20.0,40.0,-1.1806,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
131970,한국주식,2026-05-22,20,매수금지 아님,"이벤트 변동성장 / 방향 적중률 60% 이상 / 뉴스/이벤트 악재 또는 위험 문구 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 시장 필터: 이벤트 변동성장 · 위험점수 55 · 이벤트 리스크: FOMC, CPI/PPI, 실적 / 이벤트 변동성장 신뢰도 감점",이벤트 변동성장,55.0,80.0,0.0,20.0,0.0,관망 우위,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
NVDA,미국주식,2026-05-22,40,주의,TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,50.0,0.0,0.0,0.0,관망 우위,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
GOOGL,미국주식,2026-05-22,15,매수금지 아님,평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.46 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,50.0,16.6667,33.3333,0.0813,눌림목 매수 가능,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
TSLA,미국주식,2026-05-22,70,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 최근 보정 성과 개선 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,33.3333,0.0,0.0,-0.159,눌림목 매수 가능,관망 우위,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
PLTR,미국주식,2026-05-22,55,관망 우위,TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 주봉 강한 하락 추세 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,50.0,16.6667,16.6667,-0.3371,돌파 확인 후 접근,눌림목 매수 가능,눌림목 매수 가능,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
INTC,미국주식,2026-05-22,75,매수금지,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음,데이터 부족,50.0,33.3333,0.0,0.0,-0.0693,관망 우위,비중 축소 우선,비중 축소 우선,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
LITE,미국주식,2026-05-22,75,매수금지,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 매수금지 필터: 관망 우위 · 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 거래량 부족 또는 데이터 부족 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음,데이터 부족,50.0,33.3333,16.6667,0.0,0.0,관망 우위,비중 축소 우선,비중 축소 우선,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
SNDK,미국주식,2026-05-22,60,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 가상매매 평균 -2.6%,데이터 부족,50.0,16.6667,0.0,0.0,0.0,관망 우위,비중 축소 우선,비중 축소 우선,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
CAT,미국주식,2026-05-22,55,관망 우위,TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -1.7%,데이터 부족,50.0,50.0,33.3333,0.0,-0.2155,관망 우위,관망 우위,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
CRCL,미국주식,2026-05-22,55,관망 우위,TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 최근 보정 후 성과 악화 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 최근 손절 빈도 높음,데이터 부족,50.0,50.0,16.6667,0.0,0.0,관망 우위,비중 축소 우선,비중 축소 우선,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
NBIS,미국주식,2026-05-22,40,주의,TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -1.9%,데이터 부족,50.0,50.0,0.0,16.6667,0.0,관망 우위,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
RKLB,미국주식,2026-05-22,20,매수금지 아님,방향 적중률 60% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 프리마켓 +5% 이상 급등: 추격매수 금지 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 현재가가 우선진입가 대비 +5.6% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,66.6667,0.0,0.0,0.7941,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
ASTS,미국주식,2026-05-22,0,매수금지 아님,TP1 터치율 50% 이상 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 최근 보정 성과 개선 / 프리마켓 +5% 이상 급등: 추격매수 금지 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 현재가가 우선진입가 대비 +5.6% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -1.1%,데이터 부족,50.0,50.0,16.6667,50.0,0.5109,돌파 확인 후 접근,눌림목 매수 가능,눌림목 매수 가능,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
IONQ,미국주식,2026-05-22,55,관망 우위,TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 프리마켓 +5% 이상 급등: 추격매수 금지 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 현재가가 우선진입가 대비 +5.5% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -2.4%,데이터 부족,50.0,50.0,0.0,0.0,-0.0134,돌파 확인 후 접근,돌파 확인 후 접근,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
LUNR,미국주식,2026-05-22,20,매수금지 아님,방향 적중률 60% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 프리마켓 +5% 이상 급등: 추격매수 금지 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,66.6667,0.0,16.6667,0.0659,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
OKLO,미국주식,2026-05-22,55,관망 우위,TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 주봉 강한 하락 추세 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -2.6%,데이터 부족,50.0,50.0,16.6667,0.0,-1.2789,돌파 확인 후 접근,돌파 확인 후 접근,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
HUT,미국주식,2026-05-22,55,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 최근 보정 성과 개선 / 대형 이벤트일: 변동성 확대 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 현재가가 우선진입가 대비 +6.6% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,33.3333,0.0,0.0,0.0,관망 우위,관망 우위,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
IREN,미국주식,2026-05-22,55,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 최근 보정 성과 개선 / 대형 이벤트일: 변동성 확대 / 우선진입가가 예상시초가와 -6.5% 괴리: 즉시매수 금지 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -2.9%,데이터 부족,50.0,33.3333,33.3333,16.6667,0.0,관망 우위,비중 축소 우선,비중 축소 우선,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
QQQ,미국주식,2026-05-22,60,관망 우위,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음,데이터 부족,50.0,33.3333,0.0,16.6667,0.0,눌림목 매수 가능,관망 우위,관망 우위,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
SOXX,미국주식,2026-05-22,20,매수금지 아님,방향 적중률 60% 이상 / TP1 터치율 20% 미만 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,66.6667,0.0,16.6667,0.0708,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
IWM,미국주식,2026-05-22,30,매수금지 아님,방향 적중률 60% 이상 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음,데이터 부족,50.0,66.6667,0.0,33.3333,-0.1228,눌림목 매수 가능,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
AMD,미국주식,2026-05-22,40,주의,TP1 터치율 20% 미만 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,50.0,0.0,0.0,0.0,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
AVGO,미국주식,2026-05-22,25,매수금지 아님,뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,50.0,16.6667,33.3333,0.0,눌림목 매수 가능,관망 우위,관망 우위,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
MU,미국주식,2026-05-22,75,매수금지,방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 현재가가 우선진입가 대비 +5.1% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -2.4% / 매수금지 필터: 관망 우위 · 방향 적중률 35% 미만 / TP1 터치율 20% 미만 / 평균 최종 손익 음수 / 거래량 부족 또는 데이터 부족 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 현재가가 우선진입가 대비 +5.1% (한도 5%) / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 방향 적중률 낮음 / 최근 손절 빈도 높음 / 가상매매 평균 -2.4%,데이터 부족,50.0,0.0,16.6667,0.0,-1.4005,관망 우위,비중 축소 우선,비중 축소 우선,1,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
MRVL,미국주식,2026-05-22,15,매수금지 아님,평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 이벤트·매크로 고변동 구간 (risk_mult 1.90) / 검증학습 주의: 가상매매 평균 -6.2%,데이터 부족,50.0,50.0,0.0,33.3333,0.578,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
ARM,미국주식,2026-05-22,25,매수금지 아님,TP1 터치율 20% 미만 / 평균 최종 손익 양수 / 뉴스/이벤트 악재 또는 위험 문구 / 거래량 부족 또는 데이터 부족 / 최근 보정 성과 개선 / 시초 예상가가 1차 저항선 1% 이내 / 대형 이벤트일: 변동성 확대 / 손익비 부족: 1차 R:R 1.45 / 이벤트·매크로 고변동 구간 (risk_mult 1.90),데이터 부족,50.0,50.0,16.6667,16.6667,1.3204,돌파 확인 후 접근,돌파 확인 후 접근,돌파 확인 후 접근,0,2026-05-23T08:58:19,predictions.csv,data\adjustment_performance_by_ticker.csv,OK
