journal_id,status,outcome,filled,fill_date,fill_price,exit_date,exit_price,gross_pnl_pct,net_pnl_pct,mfe_pct,mae_pct,bars_held,entry_window_days,evaluation_window_days,target_progress,stop_progress,failure_reason,secondary_tags,regime_at_entry,regime_at_exit,signal_confidence,data_confidence,review_text,evaluated_at
873f3044e7e0d7e4a5d212bc,PENDING,PENDING,True,2026-06-24,131.80167,,,,,6.8732,-4.7543,2,3,5,0.3086,0.4941,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
9ef7a785de7ec47646a11933,EVALUATED,STOP_HIT,True,2026-06-24,428.66824,2026-06-25,391.216,-8.4625,-8.7369,2.8349,-8.6564,2,3,5,0.1416,1.0229,STOP_TOO_TIGHT,,횡보장,RISK_ON,MED,HIGH,"추천 당시 중간 신호 신뢰도 (횡보장 환경)로 진입 검토됐습니다. 목표가 도달 전 손절가를 터치했습니다, 손익 -8.74% (MFE +2.83% / MAE -8.66%). 복기: 의미 있는 상승 이후 손절가가 좁아 되돌림에 청산됐습니다. [STOP_TOO_TIGHT] 유형으로 기록합니다.",2026-06-26T07:28:07
65a93209699c47bdc0f91051,PENDING,PENDING,True,2026-06-24,131.80167,,,,,6.8732,-4.7543,2,5,20,0.1912,0.3995,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
1eb122d4b89215bc639f671d,PENDING,PENDING,True,2026-06-24,268.59833,,,,,8.2361,-3.4771,2,5,20,0.4839,0.4374,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
26ef98bf200d1107134b7054,PENDING,PENDING,True,2026-06-24,90.990902,,,,,5.2481,-3.1357,2,10,60,0.2064,0.3206,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
a801d375442de718e36138b2,PENDING,PENDING,True,2026-06-24,410.950549,,,,,4.2386,-0.1498,2,10,60,0.3011,0.0291,,,횡보장,,MED,MED,Evaluation window still open.,2026-06-26T07:28:07
32f2370f7e6d55556dc917f7,PENDING,PENDING,True,2026-06-24,585.43485,,,,,14.4259,-2.6263,2,10,60,0.3714,0.1854,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
61e6bf1f066d6c3aecfeef02,PENDING,PENDING,True,2026-06-24,268.59833,,,,,8.2361,-3.4771,2,10,60,0.3767,0.3683,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
4c75a1d4894d1dfbb56a62a4,PENDING,PENDING,True,2026-06-24,268.59833,,,,,8.2361,-3.4771,2,3,5,0.2774,0.2718,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
16c7237b391439ea1e45591e,PENDING,PENDING,True,2026-06-24,396.26587,,,,,8.5988,-2.7155,2,3,5,0.3238,0.2396,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
b47292f1dfe4bb94bc532ab8,PENDING,PENDING,True,2026-06-24,398.24785,,,,,8.0583,-3.1997,2,5,20,0.1918,0.2163,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
844a7a8b92b3bc5284a8e1d0,PENDING,PENDING,True,2026-06-24,430.81038,,,,,2.3235,-9.1106,2,5,20,0.0737,0.8105,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
172dceff5f63a1e363350323,PENDING,PENDING,True,2026-06-24,269.93967,,,,,7.6983,-3.9567,2,5,20,0.6229,0.5715,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
1dfbd42c00ba744c528f0e3c,PENDING,PENDING,True,2026-06-24,90.990902,,,,,5.2481,-3.1357,2,10,60,0.2064,0.3206,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
f71f9b194a8f4a0d210125cb,PENDING,PENDING,True,2026-06-24,273.122856,,,,,2.3272,-1.1872,2,10,60,0.1268,0.1824,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
5d885212bfd3b448f4cc4c2a,PENDING,PENDING,True,2026-06-24,28.61859,,,,,5.2038,-6.9869,2,3,5,0.2591,0.7742,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
f6c9714164f0704dd8908fc5,PENDING,PENDING,True,2026-06-24,90.990902,,,,,5.2481,-3.1357,2,3,5,0.3939,0.5828,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
ade7e2ed2fba30be81874f56,PENDING,PENDING,True,2026-06-24,28.61859,,,,,5.2038,-6.9869,2,5,20,0.1502,0.5517,,,횡보장,,HIGH,HIGH,Evaluation window still open.,2026-06-26T07:28:07
580fccfcc0efa24963e6d4d9,PENDING,PENDING,True,2026-06-24,90.990902,,,,,5.2481,-3.1357,2,5,20,0.2496,0.4839,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
8f27dd66daa9e1dea6ad2b8f,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
1af9e1573b8e204d36e76565,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
2953dcf786f4c5deabb6afee,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
8d99a2d90d5b0daccbef3278,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
d4ba8a4e1a5de2cd713f48be,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
da249d5dbb153cb541db0b91,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
5a33511fd479831f4b08ac3b,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
04a5ef0bde73c795bd9e6c13,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
74a10a2b99ac179915799cb2,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
05ef95b2e0fecee9d9673066,PENDING,PENDING,True,2026-06-25,1188.0869,,,,,5.7376,-4.2624,1,10,60,0.2008,0.375,,,횡보장,,MED,HIGH,Evaluation window still open.,2026-06-26T07:28:07
2e3cef996f63a12669d2e3f8,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
875b739f33d947c3aecaffef,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
033053d11c78220e10415c2c,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
4f80c0c3fdba180a66b0cdfd,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
277f0354e3a9c0e94b28b6ec,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
e4d90a1b90d14ce682e272db,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
b06f3382fe5c49b22bd6d4c4,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
175cabc21ffa331c4670b9cf,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
5b0019fdcf20778b956ec719,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
3a1f8f22033a9d9206af14fd,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
8def23af8e520e502375202e,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
139e9394c5e273d332e50e44,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
18c22bf60182fc7198acdbc1,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
bff0bd19f61399f878062bc6,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
2bb6a72f1027680cc1275645,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
cd82e23dc14410b5d8b95c59,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
26fad8aff0849a63073e7ce3,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
5cd66da20f03849547292c50,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
81c6dccf5125e951acc8629c,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
02f135712e327325c16ccf23,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
01967a5009e1d38c0d5bcc47,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
fcdfac6bfff23563efeaca15,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
0353936f3655af0f5178279a,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
20e8a4322f3fe9e1ed20975b,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
53b97fd05a2a647026f8bb18,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
7b18fca0fa37c5b4976df07b,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
2616e0c485d5556b644d44fe,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
ac489b3341cd8c727c3504fd,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
25d5437cbb6e1e7ceb56bb62,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
6c73f7ee883aede263f9fbea,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
a9c27d047343a3a929af1882,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
6bf589f5da8621c3e1a26a7e,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
7a64f594d5ff56fede0d1523,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
d11c436f6c41256a02fee751,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
89996f15b32b7bc5b513ec5e,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
438b6e79efb5104073daa24b,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
3593f6ba9ad648ce1c8bb52a,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
8b7f9e4434e80909758c19df,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
3acca50bbaef131b2f909377,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
f03381ae4bab6c62077ff6a4,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
49165c94f7cabacc838d0ab0,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
dbf9c349214d0a47da493297,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
a942fa8d5cba3082a791b313,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
abf776aecad3a012cdd0dd03,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
19ea129da11a9216a346f79d,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
a76d484264cf4995a6c50ec2,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
59ae9b4358e766f8db2d0035,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
d8852f85675ca624eef28c37,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
92bbcdf52edb15e93ed7c6ba,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
7100672fd36cc478fc026de5,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
2edc87015b65aa554bebc850,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
0fca5b955525f87583ef074f,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
f0a152e020dac67bc9e524da,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
b65bc5d820640aab435ac41c,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
053176186b0ac57bf841ea85,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
a6c5b1512e522bbfe63d058f,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
de79f0f807393fca4049078a,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
725acc057c27bc85fef41b65,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
122a41a067509343df8e0726,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
070994e5f63ce824c0e4dfef,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
f870b71cdbe703c517be9413,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
137141d534f588d01ae2863f,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
a12051c534ced789f870a4c6,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
6b39f93e668f6defb0b95df7,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
9d00d04284069865dc556a8e,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
3c0f33db215873ba7da3a1f2,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
0b2dbad2e78be59a74ec3950,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
3ecd6830f2ff430448749e0b,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
52b4af7d7cbd4afdf5cad788,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
6d0884428dfe8ee3515d924a,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,HIGH,No future bars yet.,2026-06-26T07:28:07
492b6609353aea367d3dd618,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
8a32390720b46e7fb384bef0,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,HIGH,No future bars yet.,2026-06-26T07:28:07
123515fb3b9207be9d8bd6ab,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,HIGH,MED,No future bars yet.,2026-06-26T07:28:07
189ffff26df67d22003df802,DATA_PENDING,DATA_PENDING,False,,,,,,,,,0,,,,,DATA_QUALITY,,횡보장,,MED,MED,No future bars yet.,2026-06-26T07:28:07
