signalDate,symbol,setup,regime,rsi14,distMa20Pct,entry,grossPnlPct,netPnlPct,outcome,barsHeld,exitDate
2025-12-19,030200,BREAKOUT,BEAR,67.0,3.7,53600.0,-4.0,-4.5,LOSS,7,2026-01-02
2025-12-22,036930,BOTTOM_CATCH,BULL,29.4,-1.1,28200.0,8.0,7.5,WIN,6,2026-01-02
2025-12-22,005930,BREAKOUT,BULL,63.2,4.7,110900.0,8.0,7.5,WIN,5,2025-12-30
2025-12-23,005930,BREAKOUT,BULL,63.1,5.1,112400.0,8.0,7.5,WIN,5,2026-01-02
2025-12-23,000990,BREAKOUT,BULL,61.7,6.1,69700.0,-4.0,-4.5,LOSS,2,2025-12-26
2025-12-23,352820,BREAKOUT,BULL,70.2,8.5,321000.0,8.0,7.5,WIN,5,2026-01-02
2025-12-24,005930,BREAKOUT,BULL,61.3,4.3,112400.0,8.0,7.5,WIN,4,2026-01-02
2025-12-24,000660,BREAKOUT,BULL,61.3,5.4,594000.0,8.0,7.5,WIN,3,2025-12-30
2025-12-24,352820,BREAKOUT,BULL,69.2,7.3,321000.0,8.0,7.5,WIN,4,2026-01-02
2025-12-26,005930,BREAKOUT,BULL,64.7,9.1,119400.0,8.0,7.5,WIN,4,2026-01-05
2025-12-26,000660,BREAKOUT,BULL,62.9,6.8,630000.0,8.0,7.5,WIN,4,2026-01-05
2025-12-26,240810,BREAKOUT,BULL,61.0,9.9,69200.0,-4.0,-4.5,LOSS,1,2025-12-29
2025-12-29,006400,BOTTOM_CATCH,BULL,25.2,-6.2,273500.0,-5.0,-5.5,LOSS,2,2026-01-02
2025-12-29,005930,BREAKOUT,BULL,66.3,10.5,119100.0,8.0,7.5,WIN,3,2026-01-05
2025-12-29,066970,BOTTOM_CATCH,BULL,12.3,-11.5,95400.0,8.0,7.5,WIN,4,2026-01-06
2025-12-29,003670,BOTTOM_CATCH,BULL,30.4,-5.4,193800.0,-5.0,-5.5,LOSS,2,2026-01-02
2025-12-29,051910,BOTTOM_CATCH,BULL,28.6,-6.4,334000.0,-5.0,-5.5,LOSS,5,2026-01-07
2025-12-29,000660,BREAKOUT,BULL,64.3,13.0,639000.0,8.0,7.5,WIN,3,2026-01-05
2025-12-29,352820,BREAKOUT,BULL,69.6,5.7,321000.0,8.0,7.5,WIN,2,2026-01-02
2025-12-29,402340,BREAKOUT,BULL,60.8,11.8,346000.0,8.0,7.5,WIN,2,2026-01-02
2025-12-29,278470,BOTTOM_CATCH,BULL,28.7,-5.5,236000.0,-5.0,-5.5,LOSS,4,2026-01-06
2025-12-30,005930,BREAKOUT,BULL,69.2,9.9,120200.0,8.0,7.5,WIN,2,2026-01-05
2025-12-30,041510,BREAKOUT,BULL,84.6,18.9,140000.0,-4.0,-4.5,LOSS,1,2026-01-02
2025-12-30,000660,BREAKOUT,BULL,69.2,13.8,651000.0,8.0,7.5,WIN,3,2026-01-06
2025-12-30,352820,BREAKOUT,BULL,72.4,8.3,340000.0,-4.0,-4.5,LOSS,4,2026-01-07
2025-12-30,402340,BREAKOUT,BULL,67.0,17.7,368500.0,8.0,7.5,WIN,2,2026-01-05
2026-01-02,095340,BREAKOUT,BULL,64.9,12.0,122000.0,-4.0,-4.5,LOSS,1,2026-01-05
2026-01-02,005930,BREAKOUT,BULL,76.9,16.4,134600.0,8.0,7.5,WIN,10,2026-01-16
2026-01-02,KOSPI,BREAKOUT,BULL,62.2,4.8,4385.92,8.0,7.5,WIN,9,2026-01-15
2026-01-02,000990,BREAKOUT,BULL,69.0,10.5,74700.0,-4.0,-4.5,LOSS,2,2026-01-06
2026-01-02,000660,BREAKOUT,BULL,69.9,17.2,698000.0,8.0,7.5,WIN,3,2026-01-07
2026-01-02,068270,BREAKOUT,BULL,72.1,9.4,193016.0,8.0,7.5,WIN,6,2026-01-12
2026-01-02,352820,BREAKOUT,BULL,74.7,12.7,351000.0,-4.0,-4.5,LOSS,1,2026-01-05
2026-01-02,039440,BREAKOUT,BULL,65.5,12.6,34650.0,-4.0,-4.5,LOSS,2,2026-01-06
2026-01-02,402340,BREAKOUT,BULL,71.9,23.7,407500.0,8.0,7.5,WIN,3,2026-01-07
2026-01-02,240810,BREAKOUT,BULL,69.0,26.6,83000.0,-4.0,-4.5,LOSS,1,2026-01-05
2026-01-05,096770,BOTTOM_CATCH,BULL,29.3,-5.6,104200.0,1.919,1.419,WIN,10,2026-01-19
2026-01-05,006400,BOTTOM_CATCH,BULL,29.4,-5.4,282000.0,-5.0,-5.5,LOSS,4,2026-01-09
2026-01-05,121600,BOTTOM_CATCH,BULL,16.6,-10.7,50300.0,-5.0,-5.5,LOSS,3,2026-01-08
2026-01-05,373220,BOTTOM_CATCH,BULL,19.6,-8.6,379000.0,5.145,4.645,WIN,10,2026-01-19
2026-01-05,005930,BREAKOUT,BULL,82.8,23.2,135300.0,8.0,7.5,WIN,9,2026-01-16
2026-01-05,KOSPI,BREAKOUT,BULL,70.7,7.8,4446.08,8.0,7.5,WIN,9,2026-01-16
2026-01-05,066970,BOTTOM_CATCH,BULL,14.1,-15.8,99700.0,8.0,7.5,WIN,4,2026-01-09
2026-01-05,103590,BREAKOUT,BULL,60.4,12.1,63500.0,-4.0,-4.5,LOSS,1,2026-01-06
2026-01-05,247540,BOTTOM_CATCH,BULL,25.9,-10.1,150400.0,-5.0,-5.5,LOSS,4,2026-01-09
2026-01-05,000990,BREAKOUT,BULL,70.8,12.0,74100.0,-4.0,-4.5,LOSS,3,2026-01-08
2026-01-05,001440,BREAKOUT,BULL,63.7,11.0,26950.0,-4.0,-4.5,LOSS,1,2026-01-06
2026-01-05,003670,BOTTOM_CATCH,BULL,23.0,-11.3,185300.0,-5.0,-5.5,LOSS,4,2026-01-09
2026-01-05,039030,BREAKOUT,BULL,67.7,18.7,309500.0,-4.0,-4.5,LOSS,8,2026-01-15
2026-01-05,000660,BREAKOUT,BULL,79.4,19.0,690000.0,8.0,7.5,WIN,2,2026-01-07
2026-01-05,068270,BREAKOUT,BULL,75.9,12.4,198258.0,-0.721,-1.221,LOSS,10,2026-01-19
2026-01-05,047810,BREAKOUT,BULL,65.9,11.3,123000.0,8.0,7.5,WIN,1,2026-01-06
2026-01-05,278280,BOTTOM_CATCH,BULL,19.5,-10.3,51100.0,-5.0,-5.5,LOSS,3,2026-01-08
2026-01-05,402340,BREAKOUT,BULL,83.4,29.1,409500.0,8.0,7.5,WIN,2,2026-01-07
2026-01-05,005070,BOTTOM_CATCH,BULL,26.0,-11.0,44950.0,-5.0,-5.5,LOSS,2,2026-01-07
2026-01-06,011200,BOTTOM_CATCH,BULL,28.9,-2.6,19800.0,5.808,5.308,WIN,10,2026-01-20
2026-01-06,121600,BOTTOM_CATCH,BULL,21.6,-8.0,50400.0,-5.0,-5.5,LOSS,2,2026-01-08
2026-01-06,018260,BREAKOUT,BULL,62.5,4.4,179100.0,-4.0,-4.5,LOSS,3,2026-01-09
2026-01-06,005930,BREAKOUT,BULL,82.5,22.1,143500.0,-4.0,-4.5,LOSS,1,2026-01-07
2026-01-06,KOSPI,BREAKOUT,BULL,71.1,8.8,4566.34,8.0,7.5,WIN,10,2026-01-20
2026-01-06,066970,BOTTOM_CATCH,BULL,22.9,-9.5,101700.0,8.0,7.5,WIN,4,2026-01-12
2026-01-06,000990,BREAKOUT,BULL,69.2,11.1,75700.0,-4.0,-4.5,LOSS,1,2026-01-07
2026-01-06,039030,BREAKOUT,BULL,69.1,19.1,317000.0,-4.0,-4.5,LOSS,1,2026-01-07
2026-01-06,000660,BREAKOUT,BULL,81.4,22.2,760000.0,-4.0,-4.5,LOSS,1,2026-01-07
2026-01-06,068270,BREAKOUT,BULL,77.6,13.3,201118.0,-4.0,-4.5,LOSS,1,2026-01-07
2026-01-06,034730,BREAKOUT,BULL,64.5,10.9,285000.0,-4.0,-4.5,LOSS,2,2026-01-08
2026-01-06,128940,BREAKOUT,BULL,65.6,6.2,472000.0,-4.0,-4.5,LOSS,5,2026-01-13
2026-01-06,028670,BOTTOM_CATCH,BULL,20.5,-3.5,3830.0,8.0,7.5,WIN,7,2026-01-15
2026-01-06,402340,BREAKOUT,BULL,84.8,31.6,434000.0,-4.0,-4.5,LOSS,3,2026-01-09
2026-01-07,011200,BOTTOM_CATCH,BULL,30.1,-2.4,19830.0,1.362,0.862,WIN,10,2026-01-21
2026-01-07,KOSPI,BREAKOUT,BULL,78.9,8.9,4531.46,8.0,7.5,WIN,8,2026-01-19
2026-01-07,086280,BREAKOUT,BULL,78.0,19.8,233500.0,-4.0,-4.5,LOSS,1,2026-01-08
2026-01-07,128940,BREAKOUT,BULL,60.3,4.6,468000.0,-4.0,-4.5,LOSS,4,2026-01-13
2026-01-07,000270,BREAKOUT,BULL,62.8,5.6,131000.0,-4.0,-4.5,LOSS,1,2026-01-08
2026-01-07,278470,BOTTOM_CATCH,BULL,30.9,-9.5,219500.0,8.0,7.5,WIN,6,2026-01-15
2026-01-08,011200,BOTTOM_CATCH,BULL,27.4,-2.1,20100.0,2.239,1.739,WIN,10,2026-01-22
2026-01-08,KOSPI,BREAKOUT,BULL,89.1,8.4,4530.03,8.0,7.5,WIN,7,2026-01-19
2026-01-08,KOSDAQ,BREAKOUT,BULL,61.0,1.4,944.74,2.711,2.211,WIN,10,2026-01-22
2026-01-08,068270,BREAKOUT,BULL,78.4,11.7,202071.0,-4.0,-4.5,LOSS,9,2026-01-21
2026-01-08,047810,BREAKOUT,BULL,82.4,22.7,145600.0,8.0,7.5,WIN,3,2026-01-13
2026-01-09,006360,BOTTOM_CATCH,BULL,28.4,-4.3,18780.0,2.183,1.683,WIN,10,2026-01-23
2026-01-09,005380,BREAKOUT,BULL,84.2,21.1,383000.0,-4.0,-4.5,LOSS,1,2026-01-12
2026-01-09,012450,BREAKOUT,BULL,85.7,28.5,1256000.0,-4.0,-4.5,LOSS,1,2026-01-12
2026-01-09,KOSPI,BREAKOUT,BULL,88.7,8.6,4639.89,8.0,7.5,WIN,9,2026-01-22
2026-01-09,KOSDAQ,BREAKOUT,BULL,64.7,1.8,948.48,4.792,4.292,WIN,10,2026-01-23
2026-01-09,272210,BREAKOUT,BULL,81.9,38.5,78300.0,-4.0,-4.5,LOSS,1,2026-01-12
2026-01-09,068270,BREAKOUT,BULL,81.0,13.0,209696.0,-4.0,-4.5,LOSS,3,2026-01-14
2026-01-09,034730,BREAKOUT,BULL,71.6,8.7,284500.0,8.0,7.5,WIN,4,2026-01-15
2026-01-09,207940,BREAKOUT,BULL,70.9,8.3,1899000.0,-4.0,-4.5,LOSS,9,2026-01-22
2026-01-09,128940,BREAKOUT,BULL,76.7,6.4,480000.0,-4.0,-4.5,LOSS,2,2026-01-13
2026-01-09,012330,BREAKOUT,BULL,68.5,8.3,418000.0,-4.0,-4.5,LOSS,1,2026-01-12
2026-01-09,000270,BREAKOUT,BULL,69.8,8.4,136000.0,-4.0,-4.5,LOSS,1,2026-01-12
2026-01-09,278470,BOTTOM_CATCH,BULL,31.6,-4.2,227000.0,-5.0,-5.5,LOSS,2,2026-01-13
2026-01-12,353200,BOTTOM_CATCH,BULL,31.8,-6.6,43600.0,8.0,7.5,WIN,3,2026-01-15
2026-01-12,KOSPI,BREAKOUT,BULL,97.7,8.9,4662.44,6.159,5.659,WIN,10,2026-01-26
2026-01-12,001440,BREAKOUT,BULL,73.4,11.8,28250.0,-4.0,-4.5,LOSS,1,2026-01-13
2026-01-12,293490,BOTTOM_CATCH,BULL,30.1,-5.1,14450.0,8.0,7.5,WIN,10,2026-01-26
2026-01-12,KOSDAQ,BREAKOUT,BULL,70.6,1.9,954.75,8.0,7.5,WIN,10,2026-01-26
2026-01-12,000720,BREAKOUT,BULL,84.2,24.8,88800.0,8.0,7.5,WIN,2,2026-01-14
2026-01-13,005380,BREAKOUT,BULL,89.8,30.5,406500.0,8.0,7.5,WIN,4,2026-01-19
2026-01-13,078930,BREAKOUT,BULL,61.4,4.3,59400.0,8.0,7.5,WIN,10,2026-01-27
2026-01-13,018260,BREAKOUT,BULL,66.9,5.1,182300.0,-4.0,-4.5,LOSS,2,2026-01-15
2026-01-13,012450,BREAKOUT,BULL,89.6,31.1,1279000.0,8.0,7.5,WIN,5,2026-01-20
2026-01-13,KOSPI,BREAKOUT,BULL,97.9,9.7,4685.11,8.0,7.5,WIN,10,2026-01-27
2026-01-13,000990,BREAKOUT,BULL,74.4,9.6,77000.0,8.0,7.5,WIN,1,2026-01-14
2026-01-13,267260,BREAKOUT,BULL,62.5,7.7,887000.0,-4.0,-4.5,LOSS,9,2026-01-26
2026-01-13,293490,BOTTOM_CATCH,BULL,29.2,-4.4,14450.0,8.0,7.5,WIN,9,2026-01-26
2026-01-13,KOSDAQ,BREAKOUT,BULL,66.1,1.7,951.03,8.0,7.5,WIN,9,2026-01-26
2026-01-13,009150,BREAKOUT,BULL,76.9,9.7,289000.0,-4.0,-4.5,LOSS,5,2026-01-20
2026-01-13,068270,BREAKOUT,BULL,82.4,13.2,212079.0,-4.0,-4.5,LOSS,1,2026-01-14
2026-01-13,079550,BREAKOUT,BULL,84.2,27.7,561000.0,-4.0,-4.5,LOSS,3,2026-01-16
2026-01-13,047810,BREAKOUT,BULL,89.0,27.8,153900.0,8.0,7.5,WIN,2,2026-01-15
2026-01-13,207940,BREAKOUT,BULL,74.5,8.7,1924000.0,-4.0,-4.5,LOSS,7,2026-01-22
2026-01-13,015760,BREAKOUT,BULL,70.8,12.6,55000.0,-4.0,-4.5,LOSS,2,2026-01-15
2026-01-13,000720,BREAKOUT,BULL,84.7,24.5,92000.0,8.0,7.5,WIN,1,2026-01-14
2026-01-13,000270,BREAKOUT,BULL,69.5,9.8,139600.0,8.0,7.5,WIN,2,2026-01-15
2026-01-14,006260,BREAKOUT,BULL,68.4,10.9,223000.0,-4.0,-4.5,LOSS,4,2026-01-20
2026-01-14,005380,BREAKOUT,BULL,90.2,30.0,409500.0,8.0,7.5,WIN,3,2026-01-19
2026-01-14,018260,BREAKOUT,BULL,66.7,3.8,181000.0,-4.0,-4.5,LOSS,1,2026-01-15
2026-01-14,KOSPI,BREAKOUT,BULL,97.7,9.7,4710.28,8.0,7.5,WIN,10,2026-01-28
2026-01-14,034020,BREAKOUT,BULL,69.6,12.0,90000.0,8.0,7.5,WIN,4,2026-01-20
2026-01-14,267260,BREAKOUT,BULL,66.8,11.7,920000.0,-4.0,-4.5,LOSS,4,2026-01-20
2026-01-14,293490,BOTTOM_CATCH,BULL,31.9,-2.8,14550.0,8.0,7.5,WIN,8,2026-01-26
2026-01-14,034730,BREAKOUT,BULL,77.0,11.8,296500.0,-4.0,-4.5,LOSS,4,2026-01-20
2026-01-14,207940,BREAKOUT,BULL,77.7,9.0,1930000.0,-4.0,-4.5,LOSS,6,2026-01-22
2026-01-14,028670,BREAKOUT,BULL,61.6,3.6,4045.0,8.0,7.5,WIN,4,2026-01-20
2026-01-15,006260,BREAKOUT,BULL,70.0,10.4,226000.0,-4.0,-4.5,LOSS,2,2026-01-19
2026-01-15,005380,BREAKOUT,BULL,91.9,30.7,426500.0,-4.0,-4.5,LOSS,1,2026-01-16
2026-01-15,078930,BREAKOUT,BULL,67.9,7.5,60400.0,8.0,7.5,WIN,10,2026-01-29
2026-01-15,005930,BREAKOUT,BULL,90.1,15.2,145300.0,8.0,7.5,WIN,5,2026-01-22
2026-01-15,353200,BREAKOUT,BULL,60.2,10.0,51200.0,-4.0,-4.5,LOSS,4,2026-01-21
2026-01-15,KOSPI,BREAKOUT,BULL,97.9,10.6,4820.66,8.0,7.5,WIN,10,2026-01-29
2026-01-15,034020,BREAKOUT,BULL,70.3,11.0,90100.0,8.0,7.5,WIN,3,2026-01-20
2026-01-15,KOSDAQ,BREAKOUT,BULL,66.3,1.9,950.83,8.0,7.5,WIN,7,2026-01-26
2026-01-15,009150,BREAKOUT,BULL,76.4,9.1,291500.0,-4.0,-4.5,LOSS,1,2026-01-16
2026-01-15,034730,BREAKOUT,BULL,80.8,13.1,306500.0,-4.0,-4.5,LOSS,2,2026-01-19
2026-01-15,047810,BREAKOUT,BULL,86.6,30.4,165200.0,-4.0,-4.5,LOSS,1,2026-01-16
2026-01-15,086790,BREAKOUT,BULL,61.1,2.6,97000.0,8.0,7.5,WIN,8,2026-01-27
2026-01-15,207940,BREAKOUT,BULL,80.5,10.6,1980000.0,-4.0,-4.5,LOSS,1,2026-01-16
2026-01-15,000720,BREAKOUT,BULL,89.7,31.3,99600.0,8.0,7.5,WIN,2,2026-01-19
2026-01-15,010950,BREAKOUT,BULL,63.7,9.4,90600.0,8.0,7.5,WIN,5,2026-01-22
2026-01-15,000270,BREAKOUT,BULL,80.0,20.9,158000.0,-4.0,-4.5,LOSS,1,2026-01-16
2026-01-15,028670,BREAKOUT,BULL,67.7,6.3,4180.0,-4.0,-4.5,LOSS,2,2026-01-19
2026-01-16,005930,BREAKOUT,BULL,92.0,17.0,147200.0,8.0,7.5,WIN,7,2026-01-27
2026-01-16,010130,BREAKOUT,BULL,63.5,20.7,1637000.0,-4.0,-4.5,LOSS,1,2026-01-19
2026-01-16,KOSPI,BREAKOUT,BULL,99.1,10.5,4829.4,8.0,7.5,WIN,9,2026-01-29
2026-01-16,034020,BREAKOUT,BULL,79.0,16.9,97000.0,-4.0,-4.5,LOSS,2,2026-01-20
2026-01-16,KOSDAQ,BREAKOUT,BULL,70.6,2.0,952.93,8.0,7.5,WIN,6,2026-01-26
2026-01-16,009150,BREAKOUT,BULL,75.7,8.4,288000.0,-4.0,-4.5,LOSS,2,2026-01-20
2026-01-16,015760,BREAKOUT,BULL,68.8,9.3,55100.0,8.0,7.5,WIN,2,2026-01-20
2026-01-16,000720,BREAKOUT,BULL,90.7,34.0,108500.0,-4.0,-4.5,LOSS,1,2026-01-19
2026-01-16,326030,BOTTOM_CATCH,BULL,29.6,-3.9,119900.0,-5.0,-5.5,LOSS,3,2026-01-21
2026-01-16,105560,BREAKOUT,BULL,61.3,3.8,128800.0,8.0,7.5,WIN,7,2026-01-27
2026-01-16,028670,BREAKOUT,BULL,66.7,5.7,4110.0,8.0,7.5,WIN,2,2026-01-20
2026-01-16,402340,BREAKOUT,BULL,91.7,18.1,439500.0,-4.0,-4.5,LOSS,3,2026-01-21
2026-01-19,017670,BREAKOUT,BULL,88.6,10.0,59500.0,8.0,7.5,WIN,6,2026-01-27
2026-01-19,005380,BREAKOUT,BULL,91.8,41.6,494000.0,-4.0,-4.5,LOSS,1,2026-01-20
2026-01-19,329180,BREAKOUT,BULL,76.0,15.6,642000.0,-4.0,-4.5,LOSS,2,2026-01-21
2026-01-19,005930,BREAKOUT,BULL,90.9,15.4,148500.0,-4.0,-4.5,LOSS,2,2026-01-21
2026-01-19,012450,BREAKOUT,BULL,93.4,25.8,1345000.0,-4.0,-4.5,LOSS,2,2026-01-21
2026-01-19,KOSPI,BREAKOUT,BULL,99.2,10.9,4900.28,8.0,7.5,WIN,9,2026-01-30
2026-01-19,034020,BREAKOUT,BULL,84.9,15.6,96100.0,-4.0,-4.5,LOSS,2,2026-01-21
2026-01-19,KOSDAQ,BREAKOUT,BULL,73.2,3.2,973.17,-4.0,-4.5,LOSS,2,2026-01-21
2026-01-19,009150,BREAKOUT,BULL,74.6,8.7,289000.0,-4.0,-4.5,LOSS,1,2026-01-20
2026-01-19,086790,BREAKOUT,BULL,60.2,2.2,96000.0,8.0,7.5,WIN,6,2026-01-27
2026-01-19,015760,BREAKOUT,BULL,70.9,11.9,56000.0,8.0,7.5,WIN,1,2026-01-20
2026-01-19,000720,BREAKOUT,BULL,94.1,35.4,106600.0,8.0,7.5,WIN,4,2026-01-23
2026-01-19,352820,BREAKOUT,BULL,75.7,11.2,371000.0,-4.0,-4.5,LOSS,10,2026-02-02
2026-01-19,000270,BREAKOUT,BULL,84.7,30.3,174000.0,-4.0,-4.5,LOSS,1,2026-01-20
2026-01-19,028670,BREAKOUT,BULL,70.6,6.2,4150.0,8.0,7.5,WIN,1,2026-01-20
2026-01-19,010140,BREAKOUT,BULL,83.2,20.8,31400.0,-4.0,-4.5,LOSS,2,2026-01-21
2026-01-19,055550,BREAKOUT,BULL,61.2,2.0,78900.0,8.0,7.5,WIN,6,2026-01-27
2026-01-20,017670,BREAKOUT,BULL,91.7,14.6,61300.0,8.0,7.5,WIN,5,2026-01-27
2026-01-20,078930,BREAKOUT,BULL,71.0,6.3,60000.0,8.0,7.5,WIN,7,2026-01-29
2026-01-20,329180,BREAKOUT,BULL,72.9,12.9,621000.0,-4.0,-4.5,LOSS,5,2026-01-27
2026-01-20,005490,BREAKOUT,BULL,64.8,12.4,350500.0,8.0,7.5,WIN,3,2026-01-23
2026-01-20,KOSPI,BREAKOUT,BULL,96.5,9.3,4808.94,8.0,7.5,WIN,7,2026-01-29
2026-01-20,KOSDAQ,BREAKOUT,BULL,71.9,3.6,958.05,8.0,7.5,WIN,4,2026-01-26
2026-01-20,086790,BREAKOUT,BULL,68.2,6.1,100000.0,8.0,7.5,WIN,9,2026-02-02
2026-01-20,032830,BREAKOUT,BULL,70.0,8.1,174900.0,8.0,7.5,WIN,4,2026-01-26
2026-01-20,030200,BREAKOUT,BULL,61.7,4.4,55300.0,2.17,1.67,WIN,10,2026-02-03
2026-01-20,000100,BOTTOM_CATCH,BULL,28.2,-4.4,105600.0,2.367,1.867,WIN,10,2026-02-03
2026-01-20,326030,BOTTOM_CATCH,BULL,31.6,-3.9,116800.0,-5.0,-5.5,LOSS,9,2026-02-02
2026-01-20,105560,BREAKOUT,BULL,65.8,4.9,131900.0,8.0,7.5,WIN,5,2026-01-27
2026-01-20,028670,BREAKOUT,BULL,82.6,12.6,4365.0,8.0,7.5,WIN,6,2026-01-28
2026-01-20,055550,BREAKOUT,BULL,64.3,4.4,82300.0,6.926,6.426,WIN,10,2026-02-03
2026-01-21,005380,BREAKOUT,BULL,93.2,51.7,586000.0,-4.0,-4.5,LOSS,1,2026-01-22
2026-01-21,078930,BREAKOUT,BULL,66.4,5.9,60800.0,8.0,7.5,WIN,6,2026-01-29
2026-01-21,005930,BREAKOUT,BULL,82.9,12.1,155000.0,8.0,7.5,WIN,9,2026-02-03
2026-01-21,010130,BREAKOUT,BULL,68.8,22.2,1640000.0,-4.0,-4.5,LOSS,1,2026-01-22
2026-01-21,KOSPI,BREAKOUT,BULL,97.4,8.8,4987.06,7.701,7.201,WIN,10,2026-02-04
2026-01-21,000990,BREAKOUT,BULL,85.8,19.6,92500.0,-4.0,-4.5,LOSS,2,2026-01-23
2026-01-21,086790,BREAKOUT,BULL,69.7,5.1,99200.0,8.0,7.5,WIN,8,2026-02-02
2026-01-21,032830,BREAKOUT,BULL,69.2,7.2,175300.0,8.0,7.5,WIN,5,2026-01-28
2026-01-21,030200,BREAKOUT,BULL,64.8,4.4,54900.0,4.189,3.689,WIN,10,2026-02-04
2026-01-21,012330,BREAKOUT,BULL,78.3,21.1,497000.0,-4.0,-4.5,LOSS,1,2026-01-22
2026-01-21,010950,BREAKOUT,BULL,65.7,7.5,91300.0,8.0,7.5,WIN,1,2026-01-22
2026-01-21,105560,BREAKOUT,BULL,72.8,7.4,136800.0,3.874,3.374,WIN,10,2026-02-04
2026-01-21,055550,BREAKOUT,BULL,65.7,3.2,81700.0,8.0,7.5,WIN,10,2026-02-04
2026-01-22,078930,BREAKOUT,BULL,72.8,6.4,61500.0,8.0,7.5,WIN,5,2026-01-29
2026-01-22,KOSPI,BREAKOUT,BULL,97.2,8.7,4984.08,3.601,3.101,WIN,10,2026-02-05
2026-01-22,293490,BOTTOM_CATCH,BULL,28.9,-3.2,14370.0,8.0,7.5,WIN,2,2026-01-26
2026-01-22,KOSDAQ,BREAKOUT,BULL,60.6,2.6,977.15,8.0,7.5,WIN,2,2026-01-26
2026-01-22,086790,BREAKOUT,BULL,74.5,5.5,100900.0,8.0,7.5,WIN,8,2026-02-03
2026-01-22,035900,BOTTOM_CATCH,BULL,21.6,-3.7,68200.0,8.0,7.5,WIN,5,2026-01-29
2026-01-22,000100,BOTTOM_CATCH,BULL,28.5,-5.6,104800.0,2.481,1.981,WIN,10,2026-02-05
2026-01-22,010950,BREAKOUT,BULL,78.3,14.2,97400.0,8.0,7.5,WIN,6,2026-01-30
2026-01-22,055550,BREAKOUT,BULL,70.9,5.1,83000.0,8.0,7.5,WIN,9,2026-02-04
2026-01-23,058470,BREAKOUT,BULL,63.1,7.3,71900.0,8.0,7.5,WIN,2,2026-01-27
2026-01-23,017670,BREAKOUT,BULL,87.6,12.9,62600.0,8.0,7.5,WIN,2,2026-01-27
2026-01-23,078930,BREAKOUT,BULL,67.3,7.0,62400.0,8.0,7.5,WIN,5,2026-01-30
2026-01-23,214150,BREAKOUT,BULL,68.5,9.5,63600.0,8.0,7.5,WIN,4,2026-01-29
2026-01-23,KOSPI,BREAKOUT,BULL,96.7,8.5,4997.54,1.833,1.333,WIN,10,2026-02-06
2026-01-23,041510,BOTTOM_CATCH,BULL,29.5,-7.1,110300.0,8.0,7.5,WIN,2,2026-01-27
2026-01-23,KOSDAQ,BREAKOUT,BULL,64.1,4.6,1003.9,8.0,7.5,WIN,3,2026-01-28
2026-01-23,145020,BREAKOUT,BULL,65.6,12.1,274000.0,8.0,7.5,WIN,3,2026-01-28
2026-01-23,086790,BREAKOUT,BULL,74.3,5.7,100600.0,8.0,7.5,WIN,7,2026-02-03
2026-01-23,032830,BREAKOUT,BULL,72.9,12.2,186500.0,-4.0,-4.5,LOSS,6,2026-02-02
2026-01-23,010950,BREAKOUT,BULL,75.8,14.4,99800.0,-4.0,-4.5,LOSS,1,2026-01-26
2026-01-23,055550,BREAKOUT,BULL,67.6,5.9,83900.0,8.0,7.5,WIN,8,2026-02-04
2026-01-23,003550,BREAKOUT,BULL,75.7,11.0,93700.0,-4.0,-4.5,LOSS,1,2026-01-26
2026-01-26,058470,BREAKOUT,BULL,73.2,16.3,75300.0,8.0,7.5,WIN,1,2026-01-27
2026-01-26,214150,BREAKOUT,BULL,70.9,12.0,64400.0,8.0,7.5,WIN,3,2026-01-29
2026-01-26,KOSPI,BREAKOUT,BULL,89.1,6.7,4932.89,8.0,7.5,WIN,7,2026-02-04
2026-01-26,089030,BOTTOM_CATCH,BULL,16.4,-17.2,39050.0,8.0,7.5,WIN,2,2026-01-28
2026-01-26,KOSDAQ,BREAKOUT,BULL,77.4,11.2,1054.19,8.0,7.5,WIN,3,2026-01-29
2026-01-26,086520,BREAKOUT,BULL,78.8,34.9,126800.0,8.0,7.5,WIN,1,2026-01-27
2026-01-26,145020,BREAKOUT,BULL,72.8,20.0,280500.0,-4.0,-4.5,LOSS,1,2026-01-27
2026-01-26,086790,BREAKOUT,BULL,73.0,5.4,102500.0,8.0,7.5,WIN,7,2026-02-04
2026-01-27,058470,BREAKOUT,BULL,87.7,26.5,85900.0,-4.0,-4.5,LOSS,1,2026-01-28
2026-01-27,078930,BREAKOUT,BULL,76.3,8.3,64700.0,8.0,7.5,WIN,3,2026-01-30
2026-01-27,067310,BREAKOUT,BULL,71.3,22.2,34100.0,-4.0,-4.5,LOSS,1,2026-01-28
2026-01-27,005930,BREAKOUT,BULL,77.0,12.6,162600.0,-4.0,-4.5,LOSS,4,2026-02-02
2026-01-27,KOSPI,BREAKOUT,BULL,90.9,8.4,5145.39,-4.0,-4.5,LOSS,4,2026-02-02
2026-01-27,247540,BREAKOUT,BULL,84.1,34.7,215000.0,8.0,7.5,WIN,2,2026-01-29
2026-01-27,000990,BREAKOUT,BULL,82.2,19.0,102100.0,-4.0,-4.5,LOSS,2,2026-01-29
2026-01-27,039030,BREAKOUT,BULL,66.3,10.3,340000.0,8.0,7.5,WIN,2,2026-01-29
2026-01-27,131970,BREAKOUT,BULL,76.1,14.9,63500.0,8.0,7.5,WIN,1,2026-01-28
